Profile 1;Profile 1;Profile 2;Profile 2;Profile 3;Profile 3;Profile 4;Profile 4;Profile 5;Profile 5;Profile 6;Profile 6;Profile 7;Profile 7;Profile 8;Profile 8;Profile 9;Profile 9;Profile 10;Profile 10;Profile 11;Profile 11;Profile 12;Profile 12;Profile 13;Profile 13;Profile 14;Profile 14;Profile 15;Profile 15;Profile 16;Profile 16;Profile 17;Profile 17;Profile 18;Profile 18;Profile 19;Profile 19;Profile 20;Profile 20;Profile 21;Profile 21;Profile 22;Profile 22;
x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];
1.0626834e-07;4.7326251e-07;1.0508414e-07;5.0541466e-07;1.0520491e-07;5.5684869e-07;1.0672179e-07;5.7820184e-07;1.0651961e-07;5.2003355e-07;1.0628985e-07;4.8942984e-07;1.0687966e-07;5.0506112e-07;1.0733616e-07;5.4177277e-07;1.0796529e-07;6.4065891e-07;1.077624e-07;6.7914672e-07;1.0616862e-07;6.509256e-07;1.0711155e-07;6.215518e-07;1.0653087e-07;6.4277046e-07;1.0747869e-07;6.3563719e-07;1.0754248e-07;6.0377637e-07;1.0533403e-07;6.1303548e-07;1.0728445e-07;6.2339927e-07;1.0717174e-07;5.5603905e-07;1.0734429e-07;5.3284935e-07;1.0616104e-07;5.6826345e-07;1.0649876e-07;5.7193142e-07;1.0658517e-07;5.4329069e-07;
1.1955189e-07;4.7341753e-07;1.1821966e-07;5.0186641e-07;1.1835553e-07;5.4427714e-07;1.2006201e-07;5.6448248e-07;1.1983456e-07;5.3914393e-07;1.1957609e-07;4.6523104e-07;1.2023962e-07;4.9869696e-07;1.2075318e-07;5.2395668e-07;1.2146095e-07;6.3477751e-07;1.212327e-07;6.7200635e-07;1.194397e-07;6.4266527e-07;1.2050049e-07;6.1793576e-07;1.1984722e-07;6.5337533e-07;1.2091352e-07;6.5378229e-07;1.2098529e-07;5.7656316e-07;1.1850079e-07;6.292701e-07;1.20695e-07;6.2872891e-07;1.205682e-07;5.4220361e-07;1.2076233e-07;5.4099948e-07;1.1943117e-07;5.7845037e-07;1.1981111e-07;5.6491818e-07;1.1990831e-07;5.3691598e-07;
1.3283543e-07;4.7382717e-07;1.3135518e-07;4.9577306e-07;1.3150614e-07;5.3144675e-07;1.3340223e-07;5.5074433e-07;1.3314951e-07;5.5070461e-07;1.3286232e-07;4.5230975e-07;1.3359958e-07;5.0009959e-07;1.341702e-07;5.1594165e-07;1.3495662e-07;6.2580973e-07;1.34703e-07;6.5150582e-07;1.3271077e-07;6.2051125e-07;1.3388944e-07;6.1948605e-07;1.3316358e-07;6.6761851e-07;1.3434836e-07;6.711379e-07;1.344281e-07;5.5848116e-07;1.3166754e-07;6.3151687e-07;1.3410556e-07;6.3250277e-07;1.3396467e-07;5.3656154e-07;1.3418036e-07;5.4060724e-07;1.327013e-07;5.8373738e-07;1.3312346e-07;5.4774881e-07;1.3323146e-07;5.1996929e-07;
1.4611897e-07;4.7710969e-07;1.444907e-07;4.9093901e-07;1.4465675e-07;5.1830328e-07;1.4674246e-07;5.4138925e-07;1.4646447e-07;5.5000633e-07;1.4614855e-07;4.5096987e-07;1.4695953e-07;5.1016982e-07;1.4758722e-07;5.1346461e-07;1.4845228e-07;6.1729843e-07;1.481733e-07;6.2589466e-07;1.4598185e-07;5.9111574e-07;1.4727838e-07;6.2853815e-07;1.4647994e-07;6.7845944e-07;1.4778319e-07;6.6616895e-07;1.4787091e-07;5.5174851e-07;1.448343e-07;6.1931468e-07;1.4751612e-07;6.3386149e-07;1.4736114e-07;5.3747642e-07;1.475984e-07;5.3430426e-07;1.4597143e-07;5.7949152e-07;1.464358e-07;5.2678538e-07;1.465546e-07;5.0694917e-07;
1.5940251e-07;4.7630338e-07;1.5762622e-07;4.9076784e-07;1.5780737e-07;5.0912374e-07;1.6008268e-07;5.4279792e-07;1.5977942e-07;5.4391057e-07;1.5943478e-07;4.6169603e-07;1.6031949e-07;5.2111195e-07;1.6100424e-07;5.1641159e-07;1.6194794e-07;6.0708934e-07;1.616436e-07;5.9931012e-07;1.5925293e-07;5.7078829e-07;1.6066732e-07;6.4414939e-07;1.597963e-07;6.8044483e-07;1.6121803e-07;6.34383e-07;1.6131372e-07;5.5124286e-07;1.5800105e-07;6.0619157e-07;1.6092667e-07;6.3337037e-07;1.6075761e-07;5.4286489e-07;1.6101644e-07;5.3043672e-07;1.5924156e-07;5.6587004e-07;1.5974815e-07;5.079584e-07;1.5987775e-07;5.0292037e-07;
1.7268606e-07;4.7365709e-07;1.7076173e-07;4.9363772e-07;1.7095798e-07;5.0692256e-07;1.734229e-07;5.5406376e-07;1.7309437e-07;5.3874691e-07;1.7272101e-07;4.7447942e-07;1.7367945e-07;5.2730468e-07;1.7442126e-07;5.2241887e-07;1.754436e-07;5.9390729e-07;1.751139e-07;5.760724e-07;1.7252401e-07;5.6212391e-07;1.7405627e-07;6.5877926e-07;1.7311266e-07;6.6600601e-07;1.7465287e-07;6.0009816e-07;1.7475653e-07;5.4719853e-07;1.7116781e-07;5.9446897e-07;1.7433723e-07;6.3169332e-07;1.7415407e-07;5.4879164e-07;1.7443447e-07;5.3274914e-07;1.7251169e-07;5.491216e-07;1.7306049e-07;4.9867524e-07;1.7320089e-07;4.8424678e-07;
1.859696e-07;4.6882492e-07;1.8389725e-07;4.981676e-07;1.841086e-07;5.0777341e-07;1.8676313e-07;5.583158e-07;1.8640932e-07;5.3894942e-07;1.8600725e-07;4.9016807e-07;1.8703941e-07;5.2915602e-07;1.8783828e-07;5.290245e-07;1.8893926e-07;5.7636463e-07;1.885842e-07;5.5925504e-07;1.8579508e-07;5.5924156e-07;1.8744521e-07;6.6793765e-07;1.8642901e-07;6.4020913e-07;1.880877e-07;5.7966447e-07;1.8819934e-07;5.3997143e-07;1.8433456e-07;5.783337e-07;1.8774778e-07;6.2838198e-07;1.8755054e-07;5.5263955e-07;1.8785251e-07;5.4360124e-07;1.8578182e-07;5.3212047e-07;1.8637284e-07;4.9984995e-07;1.8652404e-07;4.6722338e-07;
1.9925314e-07;4.6235792e-07;1.9703277e-07;5.0262906e-07;1.9725921e-07;5.0571527e-07;2.0010335e-07;5.5686604e-07;1.9972427e-07;5.4267451e-07;1.9929348e-07;5.0588808e-07;2.0039936e-07;5.2881003e-07;2.012553e-07;5.3195959e-07;2.0243492e-07;5.5562355e-07;2.020545e-07;5.4826023e-07;1.9906616e-07;5.5683128e-07;2.0083415e-07;6.7146653e-07;1.9974537e-07;6.1537517e-07;2.0152254e-07;5.7597454e-07;2.0164215e-07;5.3478476e-07;1.9750132e-07;5.5780359e-07;2.0115834e-07;6.2030349e-07;2.0094701e-07;5.5227697e-07;2.0127055e-07;5.589045e-07;1.9905195e-07;5.1804339e-07;1.9968518e-07;5.0974346e-07;1.9984719e-07;4.5501886e-07;
2.1253669e-07;4.5377252e-07;2.1016829e-07;5.0144678e-07;2.1040983e-07;5.0542336e-07;2.1344357e-07;5.5673663e-07;2.1303922e-07;5.4190311e-07;2.1257971e-07;5.1574956e-07;2.1375932e-07;5.2741278e-07;2.1467232e-07;5.273807e-07;2.1593058e-07;5.3474764e-07;2.155248e-07;5.4241252e-07;2.1233724e-07;5.4665095e-07;2.142231e-07;6.6799162e-07;2.1306173e-07;5.9473926e-07;2.1495737e-07;5.8453905e-07;2.1508496e-07;5.3571575e-07;2.1066807e-07;5.3666273e-07;2.145689e-07;6.067692e-07;2.1434347e-07;5.5196751e-07;2.1468858e-07;5.6899943e-07;2.1232208e-07;5.0808726e-07;2.1299753e-07;5.2446622e-07;2.1317033e-07;4.4979243e-07;
2.2582023e-07;4.4368558e-07;2.2330381e-07;4.9111477e-07;2.2356044e-07;5.0536739e-07;2.267838e-07;5.6051225e-07;2.2635417e-07;5.3545801e-07;2.2586594e-07;5.1316737e-07;2.2711928e-07;5.2399262e-07;2.2808934e-07;5.1931933e-07;2.2942625e-07;5.1620372e-07;2.289951e-07;5.4164287e-07;2.2560832e-07;5.2685395e-07;2.2761204e-07;6.5482474e-07;2.2637809e-07;5.7877951e-07;2.2839221e-07;5.9281525e-07;2.2852777e-07;5.4738953e-07;2.2383482e-07;5.1869876e-07;2.2797945e-07;5.9453244e-07;2.2773994e-07;5.5937405e-07;2.2810662e-07;5.7248753e-07;2.2559221e-07;5.0410399e-07;2.2630988e-07;5.3416065e-07;2.2649348e-07;4.541101e-07;
2.3910377e-07;4.3291184e-07;2.3643933e-07;4.7970388e-07;2.3671105e-07;5.0421453e-07;2.4012402e-07;5.6368544e-07;2.3966913e-07;5.2914046e-07;2.3915217e-07;5.0038446e-07;2.4047924e-07;5.1352711e-07;2.4150635e-07;5.1369129e-07;2.4292191e-07;5.0309781e-07;2.424654e-07;5.4163902e-07;2.3887939e-07;4.9911594e-07;2.4100098e-07;6.3138366e-07;2.3969445e-07;5.6581144e-07;2.4182705e-07;5.9142284e-07;2.4197058e-07;5.661837e-07;2.3700158e-07;5.0664919e-07;2.4139001e-07;5.9069662e-07;2.4113641e-07;5.7284595e-07;2.4152466e-07;5.7179879e-07;2.3886233e-07;5.0910087e-07;2.3962222e-07;5.3788081e-07;2.3981662e-07;4.642285e-07;
2.5238731e-07;4.2776749e-07;2.4957484e-07;4.72991e-07;2.4986167e-07;5.0114554e-07;2.5346424e-07;5.6164172e-07;2.5298408e-07;5.2198577e-07;2.524384e-07;4.7065849e-07;2.5383919e-07;4.9662172e-07;2.5492337e-07;5.1174529e-07;2.5641757e-07;4.9622817e-07;2.559357e-07;5.2941447e-07;2.5215047e-07;4.6967528e-07;2.5438993e-07;5.9516848e-07;2.5301081e-07;5.5455969e-07;2.5526188e-07;5.7185945e-07;2.5541339e-07;5.8314097e-07;2.5016833e-07;5.0217993e-07;2.5480057e-07;6.0347329e-07;2.5453288e-07;5.8711547e-07;2.5494269e-07;5.6793237e-07;2.5213246e-07;5.212009e-07;2.5293457e-07;5.3878736e-07;2.5313977e-07;4.6891097e-07;
2.6567086e-07;4.2803831e-07;2.6271036e-07;4.6809953e-07;2.6301228e-07;4.9713542e-07;2.6680447e-07;5.5694601e-07;2.6629903e-07;5.0747984e-07;2.6572464e-07;4.3230177e-07;2.6719915e-07;4.8365084e-07;2.6834039e-07;5.139689e-07;2.6991323e-07;4.9681252e-07;2.69406e-07;5.061204e-07;2.6542155e-07;4.5181142e-07;2.6777887e-07;5.5145317e-07;2.6632716e-07;5.446597e-07;2.6869672e-07;5.353397e-07;2.688562e-07;5.9312835e-07;2.6333509e-07;5.1042554e-07;2.6821112e-07;6.3117294e-07;2.6792934e-07;5.9765633e-07;2.6836073e-07;5.6352177e-07;2.6540259e-07;5.3486387e-07;2.6624691e-07;5.3696048e-07;2.6646291e-07;4.6600234e-07;
2.789544e-07;4.1365482e-07;2.7584588e-07;4.6295552e-07;2.761629e-07;4.9237706e-07;2.8014469e-07;5.5054701e-07;2.7961398e-07;4.9684458e-07;2.7901087e-07;3.9674957e-07;2.8055911e-07;4.9323463e-07;2.8175741e-07;5.2006565e-07;2.8340889e-07;5.0269433e-07;2.8287631e-07;4.9403543e-07;2.7869263e-07;4.447222e-07;2.8116782e-07;5.2059762e-07;2.7964352e-07;5.3263946e-07;2.8213155e-07;4.9758552e-07;2.8229901e-07;5.9379441e-07;2.7650184e-07;5.2469413e-07;2.8162168e-07;6.5320196e-07;2.8132581e-07;5.9582643e-07;2.8177877e-07;5.6428339e-07;2.7867272e-07;5.4193209e-07;2.7955926e-07;5.3021399e-07;2.7978606e-07;4.5774544e-07;
2.9223794e-07;3.9451091e-07;2.889814e-07;4.5848772e-07;2.8931351e-07;4.8497691e-07;2.9348491e-07;5.4172682e-07;2.9292893e-07;4.8784831e-07;2.922971e-07;3.7878354e-07;2.9391907e-07;5.0889318e-07;2.9517443e-07;5.240865e-07;2.9690455e-07;5.0653544e-07;2.9634661e-07;4.9765057e-07;2.919637e-07;4.3645969e-07;2.9455676e-07;5.0997244e-07;2.9295988e-07;5.2064493e-07;2.9556639e-07;4.7589899e-07;2.9574182e-07;5.8987114e-07;2.896686e-07;5.2860163e-07;2.9503223e-07;6.5857434e-07;2.9472228e-07;5.8606953e-07;2.951968e-07;5.7537081e-07;2.9194285e-07;5.4044433e-07;2.928716e-07;5.2095409e-07;2.931092e-07;4.4742403e-07;
3.0552149e-07;3.8035377e-07;3.0211692e-07;4.5447997e-07;3.0246412e-07;4.6998404e-07;3.0682513e-07;5.3084797e-07;3.0624388e-07;4.7958911e-07;3.0558333e-07;3.7032845e-07;3.0727902e-07;5.2603301e-07;3.0859145e-07;5.1910728e-07;3.1040022e-07;5.0793711e-07;3.0981691e-07;5.0167433e-07;3.0523478e-07;4.2512885e-07;3.079457e-07;5.0767338e-07;3.0627624e-07;5.1560758e-07;3.0900123e-07;4.7666836e-07;3.0918463e-07;5.8916652e-07;3.0283535e-07;5.2058226e-07;3.0844279e-07;6.5286867e-07;3.0811875e-07;5.7852172e-07;3.0861484e-07;5.9253893e-07;3.0521298e-07;5.2993932e-07;3.0618395e-07;5.1491617e-07;3.0643235e-07;4.4405585e-07;
3.1880503e-07;3.7512312e-07;3.1525243e-07;4.5376601e-07;3.1561474e-07;4.4715478e-07;3.2016536e-07;5.2611626e-07;3.1955883e-07;4.6665833e-07;3.1886956e-07;3.7345218e-07;3.2063898e-07;5.4231975e-07;3.2200847e-07;5.081753e-07;3.2389588e-07;5.1459943e-07;3.2328721e-07;5.0286326e-07;3.1850586e-07;4.1298831e-07;3.2133465e-07;5.0724613e-07;3.195926e-07;5.2006231e-07;3.2243606e-07;4.9273757e-07;3.2262744e-07;5.9306035e-07;3.160021e-07;5.2074802e-07;3.2185335e-07;6.4001917e-07;3.2151521e-07;5.7412968e-07;3.2203288e-07;6.0682923e-07;3.1848311e-07;5.1411773e-07;3.1949629e-07;5.1063187e-07;3.197555e-07;4.4970855e-07;
3.3208857e-07;3.7100944e-07;3.2838795e-07;4.5566618e-07;3.2876535e-07;4.3173716e-07;3.3350558e-07;5.3221775e-07;3.3287379e-07;4.5091083e-07;3.321558e-07;3.8502708e-07;3.3399894e-07;5.4700997e-07;3.3542549e-07;4.964201e-07;3.3739154e-07;5.2754626e-07;3.3675751e-07;5.0943043e-07;3.3177694e-07;4.059014e-07;3.3472359e-07;5.0815934e-07;3.3290895e-07;5.3766127e-07;3.358709e-07;5.0101986e-07;3.3607025e-07;6.0136081e-07;3.2916886e-07;5.3524135e-07;3.352639e-07;6.2244982e-07;3.3491168e-07;5.6894081e-07;3.3545091e-07;6.1076968e-07;3.3175324e-07;5.1212588e-07;3.3280864e-07;5.0261785e-07;3.3307864e-07;4.6313611e-07;
3.4537212e-07;3.6617055e-07;3.4152347e-07;4.5608364e-07;3.4191597e-07;4.2698428e-07;3.468458e-07;5.493226e-07;3.4618874e-07;4.4427508e-07;3.4544203e-07;3.931502e-07;3.473589e-07;5.4532512e-07;3.4884251e-07;4.9174022e-07;3.508872e-07;5.4071714e-07;3.5022781e-07;5.2094109e-07;3.4504801e-07;4.1668765e-07;3.4811253e-07;5.1075302e-07;3.4622531e-07;5.6215194e-07;3.4930573e-07;4.935775e-07;3.4951305e-07;6.1313499e-07;3.4233561e-07;5.469265e-07;3.4867446e-07;6.0187842e-07;3.4830815e-07;5.6257809e-07;3.4886895e-07;5.9899628e-07;3.4502337e-07;5.270143e-07;3.4612099e-07;4.9333367e-07;3.4640179e-07;4.8012789e-07;
3.5865566e-07;3.602459e-07;3.5465899e-07;4.516674e-07;3.5506658e-07;4.2956634e-07;3.6018603e-07;5.6399254e-07;3.5950369e-07;4.4475292e-07;3.5872826e-07;3.942683e-07;3.6071885e-07;5.3259362e-07;3.6225953e-07;4.9399374e-07;3.6438286e-07;5.5169299e-07;3.6369811e-07;5.2950631e-07;3.5831909e-07;4.423539e-07;3.6150148e-07;5.162389e-07;3.5954167e-07;5.7419132e-07;3.6274057e-07;4.8186255e-07;3.6295586e-07;6.2654971e-07;3.5550237e-07;5.4843839e-07;3.6208501e-07;5.7357794e-07;3.6170461e-07;5.5623121e-07;3.6228698e-07;5.7590693e-07;3.582935e-07;5.4492779e-07;3.5943333e-07;4.9078238e-07;3.5972493e-07;4.856554e-07;
3.719392e-07;3.5334999e-07;3.6779451e-07;4.4311776e-07;3.6821719e-07;4.2952292e-07;3.7352625e-07;5.6784814e-07;3.7281864e-07;4.5182068e-07;3.7201449e-07;3.8805513e-07;3.7407881e-07;5.2337852e-07;3.7567655e-07;4.9764137e-07;3.7787852e-07;5.60801e-07;3.7716841e-07;5.3225908e-07;3.7159017e-07;4.6723321e-07;3.7489042e-07;5.2390756e-07;3.7285803e-07;5.7409321e-07;3.7617541e-07;4.7370809e-07;3.7639867e-07;6.4016537e-07;3.6866912e-07;5.5019089e-07;3.7549557e-07;5.3695013e-07;3.7510108e-07;5.4806883e-07;3.7570502e-07;5.5079184e-07;3.7156363e-07;5.5730078e-07;3.7274568e-07;4.967434e-07;3.7304808e-07;4.7246033e-07;
3.8522274e-07;3.4646183e-07;3.8093002e-07;4.2375501e-07;3.8136781e-07;4.2553049e-07;3.8686647e-07;5.6121164e-07;3.8613359e-07;4.5429546e-07;3.8530072e-07;3.7610716e-07;3.8743877e-07;5.213977e-07;3.8909357e-07;5.0120992e-07;3.9137418e-07;5.6615749e-07;3.9063871e-07;5.2754071e-07;3.8486125e-07;4.8512461e-07;3.8827936e-07;5.3266663e-07;3.8617439e-07;5.7572931e-07;3.8961024e-07;4.702759e-07;3.8984148e-07;6.5147531e-07;3.8183588e-07;5.603454e-07;3.8890613e-07;5.1607105e-07;3.8849755e-07;5.3643296e-07;3.8912306e-07;5.2833169e-07;3.8483376e-07;5.5812657e-07;3.8605802e-07;5.0908705e-07;3.8637122e-07;4.6734509e-07;
3.9850629e-07;3.4202195e-07;3.9406554e-07;4.0071058e-07;3.9451842e-07;4.2370275e-07;4.002067e-07;5.4713046e-07;3.9944854e-07;4.4206231e-07;3.9858695e-07;3.6216753e-07;4.0079873e-07;5.215787e-07;4.0251059e-07;5.084617e-07;4.0486985e-07;5.6302665e-07;4.0410901e-07;5.175566e-07;3.9813232e-07;4.9083032e-07;4.0166831e-07;5.4171841e-07;3.9949075e-07;5.8147605e-07;4.0304508e-07;4.7168566e-07;4.0328429e-07;6.5907182e-07;3.9500263e-07;5.7331201e-07;4.0231668e-07;4.9922085e-07;4.0189402e-07;5.2301786e-07;4.0254109e-07;5.096667e-07;3.9810389e-07;5.4396586e-07;3.9937037e-07;5.255727e-07;3.9969437e-07;4.6270882e-07;
4.1178983e-07;3.4149725e-07;4.0720106e-07;3.808235e-07;4.0766904e-07;4.1772682e-07;4.1354692e-07;5.3183139e-07;4.1276349e-07;4.1905889e-07;4.1187319e-07;3.4785623e-07;4.1415868e-07;5.1857804e-07;4.1592761e-07;5.1918577e-07;4.1836551e-07;5.5375678e-07;4.1757931e-07;5.1106927e-07;4.114034e-07;4.8580822e-07;4.1505725e-07;5.4968756e-07;4.128071e-07;5.9128243e-07;4.1647991e-07;4.7512521e-07;4.167271e-07;6.6156672e-07;4.0816939e-07;5.83479e-07;4.1572724e-07;4.8453922e-07;4.1529048e-07;5.0950821e-07;4.1595913e-07;4.941114e-07;4.1137402e-07;5.0730863e-07;4.1268271e-07;5.4299178e-07;4.1301752e-07;4.7052838e-07;
4.2507337e-07;3.4396697e-07;4.2033658e-07;3.673867e-07;4.2081965e-07;4.0920846e-07;4.2688714e-07;5.1764722e-07;4.2607845e-07;4.0219901e-07;4.2515942e-07;3.3995916e-07;4.2751864e-07;5.0887509e-07;4.2934463e-07;5.3112024e-07;4.3186117e-07;5.4820098e-07;4.3104961e-07;5.1165959e-07;4.2467448e-07;4.7760335e-07;4.284462e-07;5.5682141e-07;4.2612346e-07;6.0405578e-07;4.2991475e-07;4.7781924e-07;4.3016991e-07;6.5923187e-07;4.2133614e-07;5.9149192e-07;4.2913779e-07;4.74729e-07;4.2868695e-07;4.9705435e-07;4.2937717e-07;4.8111754e-07;4.2464415e-07;4.5263433e-07;4.2599506e-07;5.5722425e-07;4.2634066e-07;4.8532451e-07;
