	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	566.344418176784	0.7319231996233534	221.65052785884427	PS220410
1	333.4336515710434	0.657530948521402	222.98194842637508	PS220410
2	111.16204388189342	0.6089517207974364	166.44023800596142	PS220410
3	-334.17510380038783	0.633916077062827	170.88348361956503	PS220410
4	-566.344418176784	0.6827614979711	202.05575067816005	PS220410
5	576.9196217845256	0.7521969770572408	248.9763731384835	PS220410
6	343.67608296184943	0.5989950427414257	197.38728514914703	PS220410
7	110.5	0.6215459598801444	154.3472211987962	PS220410
8	-576.9196217845256	0.7625366533447919	273.16028834991675	PS220410
9	916.0573126175021	-0.07894386383706853	292.11587334234014	PS220410
10	682.7979203248938	0.7406941472893059	234.6738158095677	PS220410
11	461.182176585349	0.567231515144213	186.16173331422738	PS220410
12	228.06358762415363	0.5994141952433808	158.40079656775845	PS220410
13	-227.26636354727023	0.6143141914340283	223.4902889879537	PS220410
14	-460.1315029423654	0.6810949587870443	239.96996499506622	PS220410
15	-916.0573126175021	-0.052807142745650015	390.4218458544733	PS220410
16	694.4272820101469	0.6388536005250944	200.04603824398453	PS220410
17	472.1199529780541	0.5193338618761874	167.50462057744426	PS220410
18	6.020797289396148	0.5660906687593195	168.6320071079018	PS220410
19	-227.2911128926954	0.5156863565209429	155.00636823522416	PS220410
20	-461.21822383769705	0.7964420654711319	407.5476953292581	PS220410
21	-694.4272820101469	-0.03169707553717749	375.327368136422	PS220410
22	795.2851689802847	0.03771004543963552	283.01100031681426	PS220410
23	528.3772326662079	0.5732468159244161	234.64054696239725	PS220410
24	261.3857302914603	0.5370286911729236	205.0944519898086	PS220410
25	-528.3772326662079	0.5850180469676488	151.17484238003306	PS220410
26	-795.2851689802847	0.6131604755025403	260.81520766944254	PS220410
27	717.649287605025	0.6209234436917797	261.6633105155197	PS220410
28	138.89744418094958	0.5728731803152551	170.02682792328574	PS220410
29	-138.97661673821247	0.5832988363607798	174.45707953057126	PS220410
30	-427.81362764643205	0.6456038125308514	405.95577507626	PS220410
31	-717.649287605025	0.6804391171734234	251.20866181330734	PS220410
32	760.3033933897705	0.52175176211922	215.17710139397093	PS220410
33	450.24798722481813	0.5601513919721772	169.74923475836977	PS220410
34	150.44018745002944	0.6174787148440983	174.11006392390323	PS220410
35	-150.44018745002944	0.6157448187343275	218.14156516744993	PS220410
36	-461.21822383769705	0.7389722794662992	514.3109239128189	PS220410
37	-760.3033933897705	0.822876662874228	565.81920571437	PS220410
38	765.7940323611826	0.5969018151955887	204.43365330551921	PS220410
39	455.05658988745563	0.6366695374335263	216.60318952715954	PS220410
40	155.92466129512675	0.6335589709238008	182.08447280333644	PS220410
41	-155.8540984382509	0.7197330190053758	243.69426131694172	PS220410
42	-455.05658988745563	0.731917126375059	345.85676335926644	PS220410
43	-765.7940323611826	0.4661922391722295	284.1219209527078	PS220410
44	443.6363939083447	0.7232083428823187	238.36667249062714	PS220410
45	143.5	0.7004445630430868	201.13387086158707	PS220410
46	-144.918080307462	0.7762743320260964	352.4007722330822	PS220410
47	-443.6363939083447	-0.0219390177274863	164.8374968083018	PS220410
