	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	739.2957797796495	-0.0721932715108029	265.42785931332753	PS090508
1	239.40603584705212	0.5577183409974986	266.4935825090505	PS090508
2	-6.5	0.6213926632542214	388.6498870876444	PS090508
3	-249.87446848367682	0.5847603320944839	466.77941081415327	PS090508
4	-494.69510812216447	0.6543476123390455	407.14158066424386	PS090508
5	-739.2957797796495	0.5733112482738099	207.53579214498666	PS090508
6	593.1713496115603	0.449540565694872	223.19563324169133	PS090508
7	349.1550515172307	0.6770596739501005	468.53089727037855	PS090508
8	112.48222081733628	0.5791301827988384	489.8581786527823	PS090508
9	-122.70798670013293	0.60441580127895	477.2720177686118	PS090508
10	-359.20502502053057	0.5894368591906886	471.5923245538139	PS090508
11	-593.1713496115603	0.6242818707970639	358.6227063569139	PS090508
12	625.9810300640108	0.22711163528604483	193.5330903119268	PS090508
13	369.9908782659378	0.6651461104221362	423.7941675256351	PS090508
14	122.70798670013293	0.3903453759463854	469.72320228122635	PS090508
15	-122.70798670013293	0.3107823212222972	528.7738883127371	PS090508
16	-377.8720021382902	0.4186739204051668	487.04023864481377	PS090508
17	-625.9810300640108	0.6609833114575971	446.923897613475	PS090508
18	715.0891552806545	0.26471976452878165	228.32514348792074	PS090508
19	472.9614149166928	0.6438800463035752	417.4480524299555	PS090508
20	238.20684289079523	0.6044405134257197	462.0060891727951	PS090508
21	-6.519202405202649	0.41647689552889844	517.2739962060386	PS090508
22	-238.6765593852903	0.4173826817785131	490.44093302293004	PS090508
23	-480.4086801880249	0.4476864047845971	528.9836091414218	PS090508
24	-715.0891552806545	0.359495594918135	232.24329761496904	PS090508
25	696.0957189927259	0.44991391489898436	212.7438104004258	PS090508
26	466.9381650711366	0.6253729477766311	386.7240677926261	PS090508
27	224.83605137966643	0.5932331880065533	451.07356437580665	PS090508
28	-0.5	0.48908037990250475	491.8927355542003	PS090508
29	-229.72646778288305	0.5748952459917638	473.5644888226044	PS090508
30	-466.9381650711366	0.6512538395806904	487.2512776432913	PS090508
31	-696.0957189927259	0.28285908129982595	205.20277477779803	PS090508
32	570.7057034934905	0.31112126453411215	178.69738959955123	PS090508
33	345.41134897394437	0.5867279443528639	376.8566674419078	PS090508
34	121.07848694132248	0.5324020428114655	394.7838671942163	PS090508
35	-116.48175822848829	0.563098381259262	451.28382603514876	PS090508
36	-346.3437598687177	0.570193247079513	494.2584749240888	PS090508
37	-570.7057034934905	0.6300005650340232	389.17768813592136	PS090508
38	657.7585043159837	0.07562551411469864	150.9929955107143	PS090508
39	440.2059177248757	0.5459391250992494	312.79251957727854	PS090508
40	223.62971627223428	0.5371338349362573	366.7476326678435	PS090508
41	6.5	0.49568664609200186	414.71404669083427	PS090508
42	-223.8643562517267	0.5265134162805671	481.87858651789975	PS090508
43	-440.2059177248757	0.5593984537777215	402.61768443552376	PS090508
44	-657.7585043159837	-0.09047901047999463	219.1301764388146	PS090508
45	451.8664072488682	0.44568810901307954	248.43008487795748	PS090508
46	221.92622648078347	0.5755966721851175	343.26199707440605	PS090508
47	-9.5524865872714	0.569577571748678	389.86255019233806	PS090508
48	-221.92622648078347	0.6242948834046875	427.6295192719218	PS090508
49	-451.8664072488682	0.5269277447422196	385.548116371367	PS090508
50	645.1792386616296	0.219584904497917	206.3942680642258	PS090508
51	426.96164933164664	0.5999120921415317	292.4821755745354	PS090508
52	214.7539289512534	0.5917353415546402	344.5205129952668	PS090508
53	-6.5	0.6058556188516713	445.16957843304385	PS090508
54	-215.67162539379166	0.6265446890004198	474.22950616400624	PS090508
55	-433.0487847806526	0.7344237285557482	473.44305410990023	PS090508
56	-645.1792386616296	0.5046366944334895	220.8475170955047	PS090508
57	548.3197060110097	0.5962022241260683	306.91389056672233	PS090508
58	336.4855123181383	0.6364762004957396	406.1619715147208	PS090508
59	106.36023693091323	0.5949519871949415	454.3156622321144	PS090508
60	-105.49170583510346	0.6654110227379797	494.8273211841557	PS090508
61	-324.8422694170203	0.6258714753434669	491.08934526524143	PS090508
62	-548.3197060110097	0.3767631872153173	191.30390259860246	PS090508
63	685.5116702143006	0.27932470376918406	163.5253344738851	PS090508
64	459.18433117866726	0.6473459985328184	292.792992589223	PS090508
65	224.13221544436666	0.6063532294859005	359.45495343308517	PS090508
66	-9.5524865872714	0.614763034184143	419.215495343267	PS090508
67	-225.53547392816057	0.6481428895101167	520.3903979055806	PS090508
68	-451.3028362419186	0.6536409812223584	537.5308007639958	PS090508
69	-685.5116702143006	0.6031359365704596	283.73081211304725	PS090508
70	603.0184491373377	0.6385229210447316	287.3992997429631	PS090508
71	368.8105882427998	0.6116766716856114	368.5913172606424	PS090508
72	126.34575576567659	0.6596043032080149	449.48769506855615	PS090508
73	-126.9694845228569	0.613571939725764	590.2012910135286	PS090508
74	-360.61232646708015	0.6429367229528977	423.7766268300451	PS090508
75	-603.0184491373377	0.43702850777264457	228.81913830028623	PS090508
76	635.423087399254	0.5588127293230396	237.6013465126673	PS090508
77	419.5002979736725	0.6401523107984377	307.09336421754267	PS090508
78	206.74743045561655	0.6531324397247563	386.56854803676197	PS090508
79	-73.9493069609175	0.5699926989256843	381.2329586277366	PS090508
80	-258.5352973966998	0.6225113620767291	322.49556363802844	PS090508
81	-472.92969879253724	0.48340258285979143	185.61239306872778	PS090508
82	-688.854483907886	0.33100029423583266	333.62665048766394	PS090508
83	-635.423087399254	0.07010775585875006	163.86491361949163	PS090508
