	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	-537.5113952280453	0.8292429669570113	429.1720465395772	PS150426
1	-441.977940626	0.6017377360058447	220.5132001037448	PS150426
2	442.89784375180693	0.6746897703315035	169.64776058381813	PS150426
3	537.5113952280453	0.7594641526928779	233.20697416629093	PS150426
4	-666.0902716599305	0.6645318849640907	413.1163340365955	PS150426
5	-565.8588604943816	0.5588431561903613	162.81034370897896	PS150426
6	565.8588604943816	0.626216123437864	158.7633449553232	PS150426
7	666.0902716599305	0.6726527936458415	272.01920805772374	PS150426
8	-794.8699579176458	-0.013635425559470837	154.1616156337102	PS150426
9	-694.6605286037202	0.5458805338344292	322.88219058780555	PS150426
10	-598.9718273842268	0.6435113938582602	208.5868341106426	PS150426
11	598.6069244504276	0.6533136761564858	162.80154677738744	PS150426
12	700.1772989750525	0.6751966270370646	228.56576379136197	PS150426
13	794.8699579176458	0.06719298259428219	220.1550467017306	PS150426
14	-680.0303302059401	0.1036376389988386	219.44901460571396	PS150426
15	-579.880375594829	0.5939023646093277	381.71229294318505	PS150426
16	-470.18214555637906	0.5019295427074114	159.67324919408702	PS150426
17	579.880375594829	0.40800232147715343	261.73473844276157	PS150426
18	680.0303302059401	0.19762154247485797	274.9457917870411	PS150426
19	-880.3017948408375	-0.0015086617774335842	208.70276045570802	PS150426
20	-658.0586979897766	-0.0333646858813752	181.26449358089053	PS150426
21	-557.5941624515092	-0.049577635154159916	167.1700210629332	PS150426
22	-442.4378487426228	0.7765531178584959	407.424660939706	PS150426
23	-327.81130242869904	0.4671911573089732	154.23410103193135	PS150426
24	765.2118987574618	0.5862357393415061	173.83465913558587	PS150426
25	880.3017948408375	0.6773272248795059	270.68907446798573	PS150426
26	-890.7134780612674	-0.0006300041642919307	236.67619980116228	PS150426
27	-661.1085387438284	0.08104922746763299	227.19643005530804	PS150426
28	-551.424065488622	0.778639483795997	424.4464223108788	PS150426
29	-436.30780419332405	0.504452157956583	168.14398858663105	PS150426
30	666.5541988465754	0.5499094762672037	152.8345786943263	PS150426
31	775.61104943135	0.739400297080907	296.7431652784113	PS150426
32	890.7134780612674	0.2668662905005761	270.2912130260456	PS150426
33	-920.6628047227714	-0.027439736655558544	152.68982779258317	PS150426
34	-807.0024783109405	0.05806166357025688	191.0269791828473	PS150426
35	-692.9429990987715	0.13098138807618498	302.46015044829005	PS150426
36	-583.7850631867863	0.8353473002027663	417.48903582965363	PS150426
37	757.7704137797939	0.7128737128266851	249.68645241105366	PS150426
38	835.2586425772558	0.3001615866702242	278.1347407155588	PS150426
39	920.6628047227714	-0.04074701348690768	156.8470715090358	PS150426
40	-908.327033617298	0.031071168113631642	276.3303389648819	PS150426
41	-814.2389084292153	0.7998405658179568	439.5085724920733	PS150426
42	448.1450657990111	0.6846362396729261	221.2106906463464	PS150426
43	550.0445436507847	0.1931320489439805	208.61867384295158	PS150426
44	672.0751446081011	0.13290014722612786	230.57284970036937	PS150426
45	780.4261656300357	0.09887828950289634	257.8150454510537	PS150426
46	908.327033617298	0.007697374258210488	209.52972013090255	PS150426
47	-929.736790710145	0.02774093630260621	225.82057325882727	PS150426
48	-828.4820456714798	0.10823463901039154	271.4781084839334	PS150426
49	-719.5793910334008	0.11769952715833865	263.11681618332125	PS150426
50	-632.201312874309	0.7002186678046416	380.234776211146	PS150426
51	-537.5113952280453	0.49433363813221276	165.28301769646964	PS150426
52	537.5113952280453	0.5903421747395159	193.42795802861076	PS150426
53	633.1307132022581	0.6738020480605527	292.8877699465223	PS150426
54	733.4333643897038	0.3165467945947126	286.9449257000972	PS150426
55	843.3448286436575	0.006518993437899301	162.21388910371832	PS150426
56	929.736790710145	0.0716900069840326	277.2165527760967	PS150426
57	-809.4161476027026	0.05786364146232592	209.40402868924969	PS150426
58	-727.9096784629257	-0.04336591241330057	266.90459586522604	PS150426
59	-640.8529472507714	0.009927070339364352	351.909838052964	PS150426
60	-546.7289090582278	0.5599054284427116	375.44564454483975	PS150426
61	-458.2908465156161	0.7974056061972861	451.42540450171725	PS150426
62	-364.2670723521411	0.46558714921374933	153.40309239705437	PS150426
63	357.7016913574774	0.4414476179860064	179.66274520371223	PS150426
64	445.2106243116846	0.5424617673191541	210.23442102859212	PS150426
65	539.3630502731903	0.68419473128931	325.5008622362395	PS150426
66	627.2977761797024	0.5160840524686362	345.60067347187294	PS150426
67	721.5140331275616	0.09629574602712965	255.99375905747002	PS150426
68	809.4161476027026	0.028087109459389192	222.5507338773765	PS150426
69	-746.345764374663	-0.05553387452479641	292.36219707129874	PS150426
70	-679.3909036776987	0.1320622022272271	334.1812794455424	PS150426
71	-597.3181731707148	0.12462650726212121	328.61980714815763	PS150426
72	-516.5597738887534	0.5223029338632583	390.5000078231394	PS150426
73	-434.8907908889311	0.7472392416062437	447.1996636693016	PS150426
74	-367.92662311933884	0.7282606376647291	449.30661273348653	PS150426
75	-287.1671986839723	0.7240196575187942	438.7432693153738	PS150426
76	-205.50669088864237	0.6299164731369777	369.63436915521015	PS150426
77	-124.39051410778879	0.6026058112523189	344.0399521696936	PS150426
78	-43.9089968002003	0.5593890621126434	312.49360474900993	PS150426
79	24.351591323771842	0.5623431761398254	331.78527628288987	PS150426
80	105.1094667477673	0.6138836355933903	375.3096234814931	PS150426
81	186.81541692269406	0.774796431831173	405.4369751019075	PS150426
82	267.5911059807482	0.7056210176336069	396.9441301240573	PS150426
83	348.36762191684807	0.5972492593107639	344.28788777083207	PS150426
84	416.54051423601044	0.3545010515016671	300.5136551800973	PS150426
