	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	543.7209762368931	0.2967245654552727	152.7958158507247	PS150452
1	434.7763793032	0.7401507807819583	256.34360564578196	PS150452
2	326.5003828481676	0.698700260893691	232.8576159237706	PS150452
3	217.50057471188438	0.4555084053952779	163.71684531536323	PS150452
4	-325.8688386452439	0.6556924088039893	186.46645154137366	PS150452
5	-434.7763793032	0.6166488032455071	164.60999185044022	PS150452
6	-543.7209762368931	0.5783410226427925	182.6805569158248	PS150452
7	620.693563685012	0.7094373113658518	262.3357633761093	PS150452
8	496.5002517622725	0.6402062015104175	233.48911156115503	PS150452
9	372.50033557031867	0.43449552837740013	185.64884153211676	PS150452
10	248.50050301759956	0.3760532950256569	150.945504517034	PS150452
11	-125.46114936505245	0.428644782677428	155.84618494510903	PS150452
12	-620.693563685012	0.5925932150250857	196.64114079478713	PS150452
13	613.450283234102	0.7602892264159249	282.84116648649433	PS150452
14	504.5475696106364	0.5572240922583538	189.41390822511391	PS150452
15	302.09311478416714	0.40251249150574353	175.55434962753873	PS150452
16	-303.0928075689029	0.4692389299016193	151.74877334440168	PS150452
17	-411.0684249611006	0.5224862573611797	156.6735839073292	PS150452
18	-520.054083725914	0.7581804657851822	238.1714607440215	PS150452
19	-613.450283234102	0.2817050393814222	248.11738552633074	PS150452
20	690.5407301528275	0.1639733322753002	151.75325733481804	PS150452
21	582.5482812608755	-0.003932777685593081	247.3294935151506	PS150452
22	473.55939437413764	0.7400933563393517	381.9119912400042	PS150452
23	364.5771523285572	0.6006475490053373	243.44622656930233	PS150452
24	-582.5482812608755	0.6488778436500017	191.62482991021443	PS150452
25	-690.5407301528275	0.6016715775114687	258.5914016991494	PS150452
26	621.4257799608896	0.09752162309246948	241.38264149535905	PS150452
27	512.5163412028928	0.6908047249219433	273.04481560590466	PS150452
28	419.0763653560052	0.666135776972153	207.6695027467017	PS150452
29	-419.63079010005924	0.5587305769018369	198.5190337444103	PS150452
30	-512.5163412028928	0.7413519103447406	383.46012057199175	PS150452
31	-621.4257799608896	0.09196631359482577	164.49866653489994	PS150452
32	768.0416655364473	0.058308112599640416	223.374920180623	PS150452
33	660.0484830677213	0.018947446988750283	196.52493564577435	PS150452
34	567.0564345812505	0.06712084035725607	203.67010894137115	PS150452
35	473.06764843941716	0.7902494052025988	309.9380580001217	PS150452
36	380.08420119757676	0.687959158707726	188.16141657792025	PS150452
37	-489.0654352947057	0.5651116993787174	180.00313662348242	PS150452
38	-582.0549802209409	0.7203757938786584	248.28369293264325	PS150452
39	-675.0474057427374	0.6952834137099875	327.7491682877734	PS150452
40	-768.0416655364473	0.33884285740734676	285.43562955961113	PS150452
41	753.6378440603949	0.09947164744110404	240.59207856497108	PS150452
42	660.1704325399616	0.1290541828425923	242.129292869354	PS150452
43	551.2041364140875	0.5606979203683945	307.354054676641	PS150452
44	458.24556735444804	0.6035681762142948	160.19274161136138	PS150452
45	-551.8713618226625	0.608610074050365	172.3267334652022	PS150452
46	-660.7276292088897	0.777591408278416	266.0984179230396	PS150452
47	-753.6378440603949	0.2740385211798845	356.77240968020146	PS150452
48	761.4993434008989	0.06849059702185156	201.69821025865133	PS150452
49	652.9052381471603	0.14100320316892156	204.95932315876507	PS150452
50	543.9864428457753	0.5408562604787703	267.5274313821226	PS150452
51	451.08674332106017	0.7994772293370708	267.13907480631974	PS150452
52	-668.6383551666776	0.7160372817368841	198.59596574084605	PS150452
53	-761.4993434008989	0.6691450652221753	210.1865527619251	PS150452
54	777.9114666849949	0.07620757807259626	172.20192234528406	PS150452
55	668.1102079747023	0.00849537543713541	159.86133991500515	PS150452
56	559.3266040516936	0.47659255828237435	204.26700916880247	PS150452
57	465.59343852764937	0.7711512344323441	241.6622943799283	PS150452
58	-669.1085487422799	0.737958035048783	221.4117459946849	PS150452
59	-777.9114666849949	0.24610564470721263	236.23033946294754	PS150452
60	753.935342055272	0.21003069838463595	174.6758166183032	PS150452
61	645.1778824479339	0.061186460448299895	187.7578200071996	PS150452
62	443.6197696225902	0.5650653934412962	232.51146920871895	PS150452
63	350.91665677194635	0.8108198350360306	274.6834940674364	PS150452
64	240.99896265336912	0.5753340105926998	187.17928466625358	PS150452
65	-645.2693236161161	0.7523644983344069	212.38728555543855	PS150452
66	-753.935342055272	0.45274490911443077	247.60261182760792	PS150452
67	699.547174963919	0.07377809257746304	200.96625009544243	PS150452
68	606.7843521383853	0.045789290505604874	167.44275721836186	PS150452
69	514.1072358953918	0.05586188117746016	308.3839325825925	PS150452
70	420.1086169075802	0.4157731569696418	230.6375695652698	PS150452
71	327.42365522362616	0.762840446353807	337.2027551200903	PS150452
72	233.5149888122816	0.7763790918601334	258.7325054912724	PS150452
73	140.8554223308425	0.6429027059838731	200.45622837406347	PS150452
74	49.489897959078476	0.5965423719128338	202.19137889541514	PS150452
75	-47.00265949922408	0.49576189921185765	150.08581816526987	PS150452
76	-140.00089285429576	0.4968578711229009	164.17715456456733	PS150452
77	-233.5149888122816	0.6144100522700339	217.77811942944584	PS150452
78	-326.36827358062857	0.7217059315978887	199.06818481552864	PS150452
79	-420.18240086895594	0.779022461755871	304.5955220469199	PS150452
80	-512.968078928894	0.49322722191308044	279.63704545387407	PS150452
81	-605.8194863158496	0.1430497965107166	220.6239766402755	PS150452
82	-699.547174963919	0.05153200713321915	170.54926733495074	PS150452
