	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	549.0275493998457	0.6802264512712146	303.9575937320276	PS220115
1	319.1884239755571	0.6027709775856523	193.95010394198061	PS220115
2	105.81233387464809	0.6846538496499945	198.37745041844562	PS220115
3	-325.35557471787695	0.630176555865871	234.72025483967934	PS220115
4	-549.0275493998457	0.3200858301125371	204.22725256006186	PS220115
5	705.1661151813805	0.15995219531980343	182.42145034340103	PS220115
6	469.49467515617255	0.624754624211177	260.008860675724	PS220115
7	227.4824169029334	0.6215623286939395	248.90727765862653	PS220115
8	-6.5	0.6125472754846908	157.05657708130911	PS220115
9	-475.1328761515035	0.7174157162320917	184.81969722499719	PS220115
10	-705.1661151813805	0.6306523527987234	302.8790964448492	PS220115
11	497.3100139751863	0.31030335380250296	202.26240606724093	PS220115
12	249.56211651610906	0.6002317207309206	213.97275437860492	PS220115
13	8.845903006477066	0.5524982411864647	233.1026491053243	PS220115
14	-250.4620729771276	0.5821685076291092	180.2646643399487	PS220115
15	-497.3100139751863	0.7977349162583054	353.913224394488	PS220115
16	526.4211716867019	0.48561441099956204	223.9876840818548	PS220115
17	262.3551981570024	0.5356785464861946	307.38688034000165	PS220115
18	-6.5	0.6229736193134359	277.7389486701321	PS220115
19	-261.47131773867665	0.6515705906400309	278.40921903913	PS220115
20	-526.4211716867019	0.49812060393591984	576.8646159809797	PS220115
21	569.9396897918235	0.5434416685718093	171.4885776431396	PS220115
22	276.88670968466505	0.6501312245725582	159.48927669523323	PS220115
23	-569.9396897918235	0.6171731631297991	396.61401550627716	PS220115
24	498.21782384816385	0.661180119083819	240.4195294348434	PS220115
25	251.3364279208249	0.5577704177252298	184.9015112781459	PS220115
26	-498.21782384816385	0.6952116688712594	319.3970583120754	PS220115
27	515.5116390538627	0.5625741669215056	221.21999774304857	PS220115
28	241.8124273067867	0.5594139385512551	167.68734853668252	PS220115
29	-383.2378504271205	0.6207390389825055	179.55849604876482	PS220115
30	-515.5116390538627	0.8777134605945169	558.047072507113	PS220115
