	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	636.6886994442417	0.6904363961361846	312.89364812826875	PS220307
1	310.50040257622857	0.7771949732863274	350.431184794611	PS220307
2	0.7071067811865476	0.675081173410669	270.0291393138292	PS220307
3	-325.50038402435104	0.7552821700072248	421.60045014517914	PS220307
4	-636.6886994442417	0.7403012073199187	410.28405547564785	PS220307
5	1475.0025423706902	-0.28054173594253795	151.69820592228814	PS220307
6	496.5566432945994	0.7687218000885767	385.6102680399897	PS220307
7	170.6648762926924	0.7305574161279353	319.38262501154384	PS220307
8	-155.6807631019324	0.6947218313213992	302.082379053251	PS220307
9	-481.55840767242347	0.6449540461187648	255.07668720972686	PS220307
10	-807.8418780924891	0.7642775622912137	517.9622870052885	PS220307
11	-1133.7435777105861	0.06707426372831293	458.04866758227763	PS220307
12	-1475.0025423706902	-0.20284611724699175	206.36012065352156	PS220307
13	1195.2213184176394	-0.06780924579256897	265.25832031409857	PS220307
14	512.0624961857683	0.5867223347979792	357.68360556353184	PS220307
15	171.18703221914913	0.7492496612137526	419.26731573333427	PS220307
16	-171.18703221914913	0.5774418069103129	270.4817382308023	PS220307
17	-512.0624961857683	0.6189498633209916	342.7313777876773	PS220307
18	-854.3096628272444	0.6623819578807297	647.4951833590798	PS220307
19	-1195.2213184176394	0.3435886635203762	500.0405981637426	PS220307
20	1351.3002997113558	-0.07842004375690736	307.34278352408796	PS220307
21	1008.9918235545816	-0.14466824237260423	246.73827196229286	PS220307
22	683.6757272274627	0.5618182301845417	336.90554057421934	PS220307
23	341.50036603201465	0.783125188050333	443.1091378698226	PS220307
24	0.7071067811865476	0.592892057891035	267.39235784459754	PS220307
25	-325.8688386452439	0.6352177208896366	323.4453222310433	PS220307
26	-668.1964531483237	0.5952899590171359	603.6506655146101	PS220307
27	-1009.5714437324384	0.47553912695283673	600.2493417297117	PS220307
28	-1351.3002997113558	0.08975308253278569	426.19787959608743	PS220307
29	1490.3224483312329	0.10231614299289704	513.1094641672167	PS220307
30	1164.412727515463	-0.03643809075839011	286.90932037841276	PS220307
31	497.22630662506185	0.4526756835924687	392.88370545620796	PS220307
32	171.6566340110396	0.770874921772918	397.5794804570745	PS220307
33	-155.0	0.6562361079016042	294.4017171845793	PS220307
34	-481.0	0.5616165027578994	261.5618771403516	PS220307
35	-823.1555138611416	0.7498968976695749	662.2362483002505	PS220307
36	-1149.1113958185256	0.4073492088248507	567.4048041197223	PS220307
37	-1490.3224483312329	0.19159479697529724	380.3503059858758	PS220307
38	1552.696444898358	-0.09165176709412615	269.76291037394196	PS220307
39	171.70104833692776	0.6705855549974078	364.65080789733054	PS220307
40	-186.00067204179666	0.5758959787967051	301.7810609953772	PS220307
41	-527.2278919025434	0.6414586144537406	348.3659543006935	PS220307
42	-869.1382226090393	0.42335303021479553	499.1656210317648	PS220307
43	-1210.4099512148766	0.15586057738160486	349.6935948311676	PS220307
44	-1552.696444898358	-0.04781240404999321	218.00227603843314	PS220307
45	1071.7098487930398	-0.06354523746863294	267.4351379318308	PS220307
46	357.08962460424414	0.7491105684103176	402.1156760481691	PS220307
47	-8.0	0.6664521312854579	239.4490413824235	PS220307
48	-357.08962460424414	0.6510702465445442	220.45393904514185	PS220307
49	-714.370352128362	0.7794252056593471	400.4356830983353	PS220307
50	-1071.7098487930398	-0.13489650930523633	258.8153955118331	PS220307
