	ALL_ym	ALL_err	ALL_dist	ALL_Area	ALL_E_bis	ALL_cp_x	chrm
0	367.5570191677898	0.9769180292831231	377.98578015581484	1360261.331803279	575.9888403723384	256.15823815504496	PS220520
1	538.88269363784	0.9872952423286374	127.17409327374817	1260940.4517701613	733.2479560480961	225.63293918117392	PS220520
2	530.4024256107839	0.908679996835275	-128.09078811530514	1489562.7082642312	519.3657452994446	276.85935937262275	PS220520
3	305.32279104875744	0.957496486125238	-377.98578015581484	695123.8377787488	459.01700549254184	214.44621080484956	PS220520
4	64.33364003762144	0.865816912297283	279.09183076543104	743254.4555501975	300.24410152651274	261.0298831952517	PS220520
5	821.1050884882761	0.8418721976572149	-279.09183076543104	2164687.070479304	486.8761836780359	329.92532341633046	PS220520
6	218.7151208721538	0.9345469694148671	746.2509631484572	789067.3534727659	485.8899099798245	220.52381250529743	PS220520
7	357.67958895666254	0.9380803372164531	450.22050153230475	863962.2204544221	715.1633951325906	195.91189433840782	PS220520
8	442.84320111749355	0.9932530234462509	148.70272357963051	923217.7586837022	823.8150257476111	190.11430251278807	PS220520
9	326.02891841123227	0.9509351282135724	-449.29333402577873	785652.2252909075	1008.527734688151	164.37736479556168	PS220520
10	641.3236056233859	0.9638530636243194	-746.2509631484572	1483904.6000201344	666.4978869404698	250.18881831989063	PS220520
11	441.2778887396634	0.9129497226168288	705.8875618680357	751420.8017608438	1036.1669147163848	159.73732642477808	PS220520
12	291.16501055224035	0.6906926563868664	-474.06671471428996	769280.0087010378	395.7429057006376	236.97009220202108	PS220520
13	1079.3771005939227	0.7529080934736126	-705.8875618680357	1098383.2756132353	1032.5079325295615	186.19551687115109	PS220520
14	478.47369049088593	0.967265634045347	890.8863563889616	841773.4593882913	684.8855193167103	197.26766865894172	PS220520
15	349.57697883583364	0.9188335286520986	303.3422159871586	785320.7039103872	699.1422855954062	190.29071812303596	PS220520
16	218.77981557702984	0.980951247316345	-284.3000175870554	898544.209196689	630.3184200914608	209.3229248580128	PS220520
17	108.26005999116352	0.7642266483429321	-581.5844736579545	1111375.6940828993	178.73821126894444	377.2961807658645	PS220520
18	18.006334925300365	0.7172217716722864	-890.8863563889616	154094.11936916117	132.95954526992293	192.68665246479225	PS220520
19	1508.0077371663167	0.9936757592440413	749.3138528013478	1155359.7391213758	1377.6012984344545	169.3021559671281	PS220520
20	92.8877756335061	0.9833118397897984	148.53029993910334	853312.9233044944	218.87426743806031	313.0332434852968	PS220520
21	64.13431336791514	-0.5276062878404093	-147.5914970450534	779962.6497815766	313.7537318203632	261.4682598737777	PS220520
22	235.0684692986192	0.7958527394457156	-453.3356923958227	1723907.0792008808	201.6577456026354	428.53331683350734	PS220520
23	94.2427696285021	0.7046342053612293	-749.3138528013478	1513985.315832929	58.25305277794331	668.5689507294885	PS220520
24	60.79084434841354	0.9512484593057662	687.4798178855871	1109502.2271758514	483.5434018217882	253.22238850016663	PS220520
25	17.32413624483212	0.6770397362023607	136.47160876900367	879235.733731817	427.7980589023706	242.3101589180652	PS220520
26	152.77328489090772	0.9148516241389554	-410.6464416015315	803219.7342275028	253.77261327706273	287.99229016945344	PS220520
27	171.3972051359816	0.8556182691088984	-687.4798178855871	604737.8929916852	68.1330812523759	435.0194502092843	PS220520
