	ALL_dist	ALL_eta	ALL_cp_x	chrm
0	525.7435211203273	0.6080678276651788	181.99189739873725	PS151249
1	415.575805359263	0.7799180855039359	240.07075161861212	PS151249
2	-321.3817823088297	0.5660602240894783	151.076396484861	PS151249
3	-431.5498233112835	0.6051905532464267	193.7198649377424	PS151249
4	-525.7435211203273	0.693807391697864	203.93909035141144	PS151249
5	548.3812542383264	0.678739310455531	199.03515015596724	PS151249
6	-223.1882613400624	0.4437257892263281	399.8345622310097	PS151249
7	-548.3812542383264	0.7637448560866601	234.45414614689219	PS151249
8	732.014514883414	0.0557713911669373	417.3367042963829	PS151249
9	495.30318997559465	0.7917858381838275	252.4731684194528	PS151249
10	385.59856068196103	0.6628261594923822	167.3732341823212	PS151249
11	-732.014514883414	0.6443955758965668	223.30835394005726	PS151249
12	621.1058685924647	0.7034088043501617	205.58829583684098	PS151249
13	-76.095334942426	0.3720459810918353	392.1269712805906	PS151249
14	-535.6047983354891	0.53856691280182	152.35128594078526	PS151249
15	-621.1058685924647	0.6463392139780466	247.31493714298767	PS151249
16	633.3571267460405	0.7862983443297912	273.3152826815733	PS151249
17	523.3700889428054	0.6987938390903734	174.18909751960177	PS151249
18	426.1070874791923	0.5817195573396424	155.43114907938605	PS151249
19	-633.3571267460405	0.7657181802676198	288.0398478928671	PS151249
20	649.7768847843081	0.6296405515602126	263.6646406485652	PS151249
21	536.2471445145419	0.7341507064265387	194.58071313996572	PS151249
22	-520.9990403062178	0.5453658029128814	263.6937625906852	PS151249
23	-649.7768847843081	0.6262883710996207	231.8685489234134	PS151249
24	539.8008892174965	0.6680666572536101	207.40564783284424	PS151249
25	-539.8008892174965	0.7543137264614459	261.13737853593227	PS151249
26	471.56680332695174	0.6428672537216611	197.4453443711111	PS151249
27	-471.56680332695174	0.681113262556325	254.2093527730151	PS151249
28	565.6715036131836	0.7735840281686418	220.60269168627633	PS151249
29	461.52275133518606	0.6059912145667476	188.30849174621778	PS151249
30	-565.6715036131836	0.7581354278398811	266.46594471568653	PS151249
31	478.2167395648128	0.7893501511608803	246.02407711947353	PS151249
32	-478.2167395648128	0.6954108080554291	205.53979410324575	PS151249
33	543.2184183180832	0.5350043259736699	187.26768004610085	PS151249
34	490.47757339148546	0.7162403513273421	196.3403221924924	PS151249
35	453.56835207055616	0.6748197126935016	156.79941288922873	PS151249
36	420.7615120231412	0.6599660925953726	541.1144009187394	PS151249
37	-234.50213218646863	0.6771453925514552	151.2353291276022	PS151249
38	-316.27084911512156	0.6705840794323825	202.64910871701966	PS151249
39	-543.2184183180832	-0.1215145962929649	362.6459354607739	PS151249
