	ALL_ym	ALL_err	ALL_dist	ALL_Area	ALL_E_bis	ALL_cp_x	chrm
0	169.58614657706218	0.8909468085483295	628.6628667258788	528663.0595397513	169.4262818032289	286.3546818807837	PS150315
1	555.2045804377334	0.9613320964235134	505.4463374088292	2874778.4983920357	304.71030679726573	445.77110254280643	PS150315
2	734.4718835522943	0.9646209174256313	392.92238419311263	1541266.064452122	678.339788740096	252.23023467089968	PS150315
3	852.0760168242892	0.9836575713341794	282.8002828852899	988404.2895898554	1016.1165644576517	179.64761269894234	PS150315
4	909.1573684631372	0.9598586783837193	-628.6628667258788	1680124.8826689215	731.8145033922198	253.28019669546336	PS150315
5	495.15017123715705	0.932381699779613	814.5360642721721	2731567.2151504904	229.05870979198784	489.56577229222034	PS150315
6	568.7287599302842	0.97728343754496	691.3089034577813	1439416.3790701302	857.6203124740749	223.45062144242945	PS150315
7	1105.5151220009116	0.9849916778627666	-434.93562742088625	981824.5249611312	1357.6134391351507	159.5615010638843	PS150315
8	717.1310142626257	0.9747690718187947	-558.4236742832453	1398757.0633210803	621.8682201973464	251.213275330878	PS150315
9	6.341091028636925	-1.5740804026873638	-691.3089034577813	255394.01664074656	80.17083462583298	288.7371993108608	PS150315
10	16.147850227581927	-0.9933909574958504	-814.5360642721721	239623.62472316434	174.41170558316162	206.25601178592456	PS150315
11	7.729981486446678	-1.4664322753771217	1126.1532977352595	249011.0494763619	77.25308826581235	290.09892651326913	PS150315
12	13.282611616548914	0.2168440071076111	1002.9383081725416	246134.80134747588	129.34276606002803	234.96185696855616	PS150315
13	221.36207884714494	0.975582777168362	880.4125453445106	2188446.880656428	118.26501016621006	583.6290607206824	PS150315
14	1243.106018008381	0.9738709309534018	767.7774742723311	1191707.9384930467	1127.6941812546743	185.70192740600908	PS150315
15	738.6638565130527	0.9534494021532808	-419.9872021859714	1155819.1681433665	881.7115358211393	202.4185744800135	PS150315
16	118.1036389596495	0.8239413209499271	-542.5147463433598	1011667.0846359272	257.79944302741256	313.85371405810974	PS150315
17	8.94159682609429	0.25107465705160037	-655.144449720823	280637.7565501287	40.08637091039756	395.62593878757093	PS150315
18	10.742304317008706	0.005286030470730507	-778.3638288101522	264213.06007863977	62.09537824551199	324.17760981129527	PS150315
19	13.496399251791354	-0.4229781924156224	-890.3040211073968	237154.6541002167	134.9128125192654	227.62313293402724	PS150315
20	7.810181118428194	0.34452792344668515	-1013.5212133941747	256228.2484557278	53.77078995892689	339.2010989094683	PS150315
21	13.870073133835984	-0.46827434799945133	-1126.1532977352595	249490.25783081318	167.66341104089935	212.94680672640084	PS150315
22	736.3998305868721	0.9834774878034682	934.1951081010861	1218887.2376127997	862.7306852341072	208.57407587927923	PS150315
23	1639.808959823355	0.9523771725275475	-177.75404355457007	1260799.9780240138	1223.400796703588	183.84676299728164	PS150315
24	316.6768143212132	0.9256319206947443	-313.7172293642796	2183085.468148213	220.68575928336034	454.3008882562037	PS150315
25	8.573202521634094	-2.8927622755841513	-436.72703145099683	382999.26105977705	130.28092416639154	279.60945715945354	PS150315
26	11.610479502705724	-2.313224473437229	-551.8265125924995	238526.61319996792	253.04895052046007	177.40176430611268	PS150315
27	13.753127716412182	-0.5714891610895794	-934.1951081010861	232803.9704457211	293.33384965273467	165.6060866052958	PS150315
28	3.8183729496773577	-2.0828050425155102	998.5334245782661	235010.57253131765	56.159654128199186	322.02545654765004	PS150315
29	188.5048569718395	0.4020484740858278	888.6506625215558	1010561.9854450397	52.85221640482436	591.3231956418078	PS150315
30	946.12754455485	0.9864113719981634	776.1262783851607	1213602.6531978322	1043.74225411364	192.93824104393934	PS150315
31	1974.0596889082615	0.9608754366329141	-222.64770378335368	1077468.2689448544	1652.8788086967882	153.07011384050566	PS150315
32	488.8860514586879	0.9781199031915921	-335.2193311848229	3632525.9808026874	264.12671988339105	518.3028186569834	PS150315
33	8.585995293070951	0.39772460172101065	-445.0539293164369	1031635.6626793959	184.9521528897471	361.2532779889125	PS150315
34	9.853533990745506	-0.18503801829334598	-556.8850868895664	272283.05923490133	58.40411393049111	336.2450402034207	PS150315
35	8.006031170681965	-0.3235765640788302	-666.7308302456097	251328.32466479187	82.92705660335254	283.0369191684215	PS150315
36	14.223473507412375	0.19871105395177058	-779.5261381121226	249914.9816981368	202.34019513704297	197.65557347011713	PS150315
37	10.390444272220046	-3.0149851464819886	-889.3784346384839	238313.35943662826	159.2396413398581	213.43414241328594	PS150315
38	26.141085645620155	0.0979271079486933	-998.5334245782661	246250.42678725216	296.67320791111473	168.60268243127223	PS150315
39	7.496223439859469	0.5494713180774038	1026.7757788339186	270789.6685695358	37.75732313476996	399.46374734120957	PS150315
40	11.95476721738731	0.5754045762283486	907.2290229043601	240605.8287684664	127.62120601644466	234.0875595972692	PS150315
41	18.313090035000737	-2.2736438777813626	794.6700573193883	280215.97478531307	199.78051990555159	207.97010672871897	PS150315
42	409.722054084646	0.9841831718934578	684.589292934092	2279362.2295801314	161.73572244213116	523.3930748261237	PS150315
43	818.0099413045822	0.9507893016425814	562.3348646491697	1117320.9112257771	848.6158237316985	202.7737508546163	PS150315
44	1564.8008288008336	0.9813183482734789	-347.79376072609466	1502384.7677105046	1156.7613237015767	201.66938739568195	PS150315
45	520.8871669301594	0.926808977525074	-460.23092029979904	3526496.386024611	249.71045007193413	523.8267884828474	PS150315
46	80.44071082948756	0.2069359332064813	-572.9925828490278	356991.3780685642	96.62016413431272	306.38041263408047	PS150315
47	19.19708853492364	-1.5201486855943398	-1026.7757788339186	229621.21015057454	362.775271679041	151.2776412713706	PS150315
48	15.55296870836745	0.4005672344665716	645.8562146484309	242036.0211155547	343.59198008018916	157.89188471522107	PS150315
49	79.174392671911	0.9213429041189132	535.8798839292253	494657.5476657498	44.53877162147687	475.82973305997007	PS150315
50	796.0282800242272	0.8808795269063538	447.14790617870506	4102303.255665399	261.0432274947258	546.702609323298	PS150315
51	1102.4363919387754	0.9705835489838393	347.9026444280066	904486.2785447197	1101.7555228304811	167.8617370122762	PS150315
52	1864.777140465709	0.9600383887667281	-447.14790617870506	1497293.0622816929	1284.1727033423085	193.15162462536375	PS150315
53	756.6612537148712	0.8282729641732027	-546.3938597751626	3137806.0102927806	294.43771051979587	468.03472670843985	PS150315
54	156.78160790143642	0.7306366779169764	-645.8562146484309	477027.560440398	149.15344197128238	289.1938751218687	PS150315
55	12.692489269900516	-0.2737617137960824	670.5193882357169	238522.62454769833	311.5636358040003	163.23682560702628	PS150315
56	191.00775485581818	0.5473355154613986	571.0650138119126	276659.38307289797	314.9872481272753	172.45904900922255	PS150315
57	326.9269525078951	0.7069930534893298	471.8540558265871	2332459.51185385	277.58927250203607	425.58820993960467	PS150315
58	340.24476665633637	0.9239400469187449	-360.11282954096487	1085433.248795056	1100.7955220766087	180.627387581981	PS150315
59	769.6219523004579	0.9769518062522491	-462.1539245749191	2913159.232141195	418.83361591345914	394.5972835085232	PS150315
60	192.197387350281	0.5942044465573069	-571.0650138119126	545059.0966079443	183.5674634322452	280.72698946675575	PS150315
61	12.76657914363828	0.23292808215262395	-670.5193882357169	228135.1705353644	135.64523741094328	223.63516365454132	PS150315
62	416.9676523246529	0.8095313243163956	1030.641790342309	3625526.429516229	212.01533167113234	565.4920936793071	PS150315
63	762.2819156336143	0.9839226763497593	59.75366097570926	827750.4343372824	1232.8552049150517	154.88877746280355	PS150315
64	1151.0812714789442	0.9558471974538983	-59.75366097570926	1082206.0273556593	1032.417138343759	185.1002099795752	PS150315
65	1357.9337666484955	0.9709810353290268	-177.58519082400989	1631061.9794682628	1083.4586967314326	213.9381598262546	PS150315
66	577.2181237547202	0.8928930429642401	-296.5510074169366	5154859.696394553	231.70896051268258	628.2530741269675	PS150315
67	114.21070441443167	0.3971181307146988	-414.8282777246508	827396.5133999223	83.02899348353868	455.6365758921356	PS150315
68	17.181745003578012	0.6577921761549635	-544.7499426342329	253008.89775279004	81.94515264873836	285.1477995846931	PS150315
69	25.222386271291843	-0.036619195435348306	-663.0297881694306	243137.3188258879	163.65694797741392	212.8099277925744	PS150315
70	19.20102604210879	0.7324552520214769	-781.9491671457935	210879.58802513857	308.6878296274263	155.96639322650515	PS150315
71	7.488809552355934	0.6228412549684481	-900.2813449139107	243336.35509171712	86.45741489427394	274.78113637481	PS150315
