	dist	YM	R2	YM_area	area	cpx	chrm
0	465.44870823754576	811.60721660807	0.8207497015527883	0.3344796410834061	telomere	391.92728886858447	PS130125
1	274.5951565486908	456.9878867783226	0.9686661137737691	0.5874620688034004	telomere	246.87088175303757	PS130125
2	-465.44870823754576	170.73294781473544	0.9617280118545116	0.1813325097345085	telomere	364.9975653427597	PS130125
3	608.3331735159608	625.3614677650945	0.9373265616650532	0.3958026806331228	telomere	310.0690958266167	PS130125
4	398.2477244128333	316.2988966817793	0.954828356622373	0.6570758575182366	telomere	216.13085622408437	PS130125
5	-410.14540104699455	719.8104300152572	0.9929976516481253	0.3697503831493965	telomere	408.49510314245174	PS130125
6	-608.3331735159608	131.81798830400416	-0.0729890894394516	0.18141924935217976	telomere	220.5640683019916	PS130125
7	503.2891812864648	296.1476838922376	0.9652526361299734	0.4590704275059263	telomere	263.8574333673141	PS130125
8	-503.2891812864648	749.5912903139808	0.8733492907123367	0.8363372989930209	telomere	189.90806817292957	PS130125
9	-682.0439868512881	65.06466914751421	0.7337578925874455	0.07984746975400163	telomere	762.0227846051372	PS130125
10	-455.2900174613979	600.4591408871268	0.8779062234575217	0.5161994639263219	telomere	236.2778667061027	PS130125
11	-225.1754871206011	505.77255096386284	0.7708106986404423	0.3699625669369032	telomere	320.62154196750316	PS130125
12	-7.0	1084.1854379220497	0.9787420950112671	0.8986848577270299	telomere	197.7598418492538	PS130125
13	228.56946427727394	220.5160858576876	0.6843727668915405	0.06169468113636148	telomere	708.6348776691414	PS130125
14	455.2900174613979	41.82741532181677	0.037773837966045165	0.06499502347152387	telomere	309.7131168675461	PS130125
15	682.0439868512881	31.11176259451772	-2.9600702123003777	0.06705310092747213	telomere	291.20646345763635	PS130125
16	-545.8665129864627	88.00527395978754	-1.5513861078337143	0.046287735874797314	telomere	512.7552741745016	PS130125
17	-327.8128276928772	433.8114072560993	0.9044539871790662	0.2197572264079229	telomere	476.5796581684609	PS130125
18	-114.65709746893124	93.91405485371892	0.7169765631051607	0.1912947981286936	telomere	433.15850771174564	PS130125
19	115.61249932425127	85.27749449252225	0.8582098122906698	0.1863248825161349	telomere	427.10194550291817	PS130125
20	328.7753792485076	288.2882643708458	0.9680593746183934	0.3596581556748849	telomere	312.68559144920755	PS130125
21	545.8665129864627	26.773868552346887	-0.3414402583857137	0.06025944027293096	telomere	505.22568291422	PS130125
22	520.031249061054	364.1499466955271	0.9806245598690294	0.2356343799055928	telomere	397.19761972512754	PS130125
23	312.2699152976476	235.94261962052823	0.9803164871956875	0.22811580372942994	telomere	428.3421332441201	PS130125
24	104.37672154268881	555.1479408507023	0.8962057916796117	0.4041836979560425	telomere	300.35016924824595	PS130125
25	-104.37672154268881	516.0760921631327	0.9302933475918042	0.33866668082039425	telomere	375.4717591144298	PS130125
26	-312.1385910136714	249.83706393017275	0.8884964843294695	0.29656204768298805	telomere	305.9089272970258	PS130125
27	-520.031249061054	165.7378554324936	0.7276318470894874	0.21136087009688612	telomere	216.41744195220167	PS130125
0	-602.808634642869	38.28533386796776	-35.72033417904163	0.21317081233853089	centromere	191.60535441092145	PS130125
1	-447.2451788448926	147.7656569058468	0.24942760616571713	0.25953581420581623	centromere	287.80116243484906	PS130125
2	-271.88278724479784	380.65133148703245	0.9567921225460896	0.4548895714464214	centromere	273.360518879649	PS130125
3	-97.2278252353718	1163.11480472923	0.9886108449970004	1.4154786819503713	centromere	153.49256673609318	PS130125
4	602.808634642869	228.64574867958189	0.8509971476278158	0.15188384815224343	centromere	363.78099779820764	PS130125
5	-666.1129784053153	20.17175230343104	-29.42955367866482	0.07804482531003201	centromere	296.97894571860377	PS130125
6	-520.2792519407246	37.35174713666822	-26.758254249270585	0.18355203420263447	centromere	210.43812967071358	PS130125
7	-326.2092886476411	52.5161701323015	-6.604821615013049	0.3447052926100694	centromere	229.52619439278521	PS130125
8	-133.0056389782027	978.4864330627302	0.976035838504559	0.8594401937726133	centromere	211.1191239676441	PS130125
9	461.9572491042867	1186.9857498310334	0.9644957411156226	0.9328218233613176	centromere	198.84827877246948	PS130125
10	666.1129784053153	213.08495978580828	0.5615142708670304	0.13498383458461433	centromere	279.58126179055716	PS130125
11	-471.30908117709765	153.36056710327236	0.8906678408189389	0.08215158525472549	centromere	510.38274642471725	PS130125
12	-276.88309807570414	782.5056261086103	0.92818475161596	0.5445770682415199	centromere	234.364663079485	PS130125
13	-93.09806657498318	126.34283685006112	0.7955520514926581	0.5084888043699084	centromere	232.15216789676572	PS130125
14	92.42970301802337	355.8319148226979	0.6369665389488457	0.7138804087059977	centromere	191.43451482593628	PS130125
15	277.57746666471326	174.39197680363247	0.36656737912900195	0.47618477838765283	centromere	251.7990540131018	PS130125
16	471.30908117709765	235.91402560730182	0.7232180875642632	0.13968713997912532	centromere	389.1172613845649	PS130125
0	651.8719199351971	406.425133768226	0.8797914463694017	0.9161937431151639	arms	161.35932264626888	PS130125
1	434.94022577820965	775.9671198648576	0.9797434520367079	1.0324967016956346	arms	178.10367328093764	PS130125
2	-651.8719199351971	368.03194688554635	0.9529378559945687	0.1405989156684867	arms	401.87322272862366	PS130125
3	669.711131757566	24.509632908639034	-48.936035968242955	0.12966596174831083	arms	254.02867375731523	PS130125
4	452.82336512154495	559.2810395614631	0.9755198818692098	0.48099420221597006	arms	282.44661464473825	PS130125
5	-669.711131757566	576.7494471845114	0.8406419931378875	0.1743757262475714	arms	417.9111180899205	PS130125
6	657.6397189951349	29.836993933059667	-71.14407716055592	0.3125083297759887	arms	217.12280220679338	PS130125
7	439.8920322079044	1301.7015828037822	0.9564941750724464	0.9132737152053374	arms	204.3841103155729	PS130125
8	-657.6397189951349	156.73885818653957	0.8993114963101092	0.07879990957373621	arms	349.1896844803091	PS130125
