	dist	YM	R2	YM_area	area	cpx	chrm
0	174.52220489095365	36.27563793648219	0.7375869063716087	0.05322336011945764	telomere	647.5275958575871	PS131238
1	-7.0	234.63331418054742	0.2742802363373247	0.24332855634122047	telomere	338.05383507087583	PS131238
2	-174.52220489095365	227.390033939302	0.3917195128476091	0.4505200077260867	telomere	198.96692042406096	PS131238
3	385.48281414351015	290.31849912167866	0.9717313811547593	0.32746235664352374	telomere	270.8798807254657	PS131238
4	197.4968354176846	309.2372779348998	0.9912200261944103	0.18688037691271647	telomere	503.97882943042714	PS131238
5	-0.0	796.9104446147877	0.8907371116350673	0.7838287718499327	telomere	169.39900865098173	PS131238
6	-198.23723161908813	716.504496163663	0.7184042846311482	0.49483961562273754	telomere	238.37426482340345	PS131238
7	-385.48281414351015	255.7844244157928	0.8260527475086283	0.3713360455124191	telomere	238.5317523408712	PS131238
8	394.91929555290153	463.37439099996794	0.9934278825789021	0.4140472968148507	telomere	321.5666321644344	PS131238
9	197.83389497252486	656.1255914804304	0.9414003705139591	0.6851646792644887	telomere	224.40045298756718	PS131238
10	-197.86674809072898	887.8893804156818	0.992266983952148	1.1432612847608352	telomere	166.8979445507391	PS131238
11	-394.91929555290153	603.8067344222176	0.9043942023082847	0.5365204823179505	telomere	232.88212975936904	PS131238
12	763.9785664532743	16.20202522825927	-6.721122820599118	0.07597273284298037	telomere	439.77874972361195	PS131238
13	556.7191841494238	427.6384108415314	0.9666304691806696	0.9025575856869074	telomere	170.90976391624065	PS131238
14	-763.9785664532743	87.71148799816315	0.5934264967413062	0.13065695692509272	telomere	310.195564320366	PS131238
15	725.9554049664483	15.83459138265348	-2.450422663040637	0.04767692246959781	telomere	485.3052735570392	PS131238
16	537.1045056597459	162.76078162871696	0.8849495020324873	0.91052556025484	telomere	158.66918538483787	PS131238
17	-103.96754301223051	586.340564541711	0.9464421217929138	0.9791827542067403	telomere	166.4579259441548	PS131238
18	-725.9554049664483	26.585817226024027	-0.9184672382154149	0.07165986940013905	telomere	353.49275233461367	PS131238
19	743.2260759688131	14.563249726613675	-1.9253837261001787	0.06390893199261251	telomere	468.7542053883641	PS131238
20	564.2712113868649	67.61355625160289	0.599201203462178	0.4988134970420509	telomere	245.2956192898356	PS131238
21	376.1808075912433	337.09157426582095	0.1190174298815797	0.6396884244796528	telomere	178.59698286963692	PS131238
22	-545.8864350760147	235.834598703048	0.9049135446982738	0.24195662436971455	telomere	352.50859738411896	PS131238
23	-743.2260759688131	16.043196804953894	-8.31327596076291	0.03319215993696536	telomere	419.74363721848283	PS131238
0	498.27351926426917	157.00529718393094	0.8986955090570414	0.6685455035789057	centromere	187.66525176434754	PS131238
1	307.18805315311334	696.7646861117738	0.9732553632139742	1.095195071092987	centromere	161.1196314161939	PS131238
2	-498.27351926426917	115.10932022036104	0.556237226873187	0.10479739265686513	centromere	524.3874061006302	PS131238
3	585.2349955359813	14.533463541900192	-1.2325426489834355	0.017949365068879567	centromere	563.7574483671463	PS131238
4	394.42236244918973	601.6906674101936	0.9440506364101215	0.9774104068500233	centromere	160.45209623463927	PS131238
5	194.4453650771856	441.51155228560685	0.9239446378651482	0.7414053492447803	centromere	198.58026927718026	PS131238
6	-386.0634662850138	689.2629686789071	0.9151718746200643	1.005099198962723	centromere	157.70619708009042	PS131238
7	-585.2349955359813	290.09873992875316	0.41437080381299984	0.39378910170688336	centromere	328.5600707193547	PS131238
8	824.2126545983142	21.9846883265403	-2.871630328976546	0.04551525915620681	centromere	361.0053111829808	PS131238
9	614.2576820846443	60.12725137519851	0.4419457945544242	0.4722407385435949	centromere	211.29185831584732	PS131238
10	406.197612006767	263.14298097469435	0.9554896007176318	0.25612779044168577	centromere	344.58938182112354	PS131238
11	-417.0641437476974	249.37232485029762	0.9367662167506678	0.3638526404965247	centromere	282.739196198281	PS131238
12	-616.2227681609955	18.840673398726445	-3.305197731463836	0.03285223873462672	centromere	401.09274352732393	PS131238
13	-824.2126545983142	18.77863624262615	-2.85855293226463	0.03832381659346647	centromere	394.19013439752314	PS131238
0	895.4190359825951	13.913096048288253	-2.4819342347400837	0.04302672482475297	arms	564.7255091514721	PS131238
1	699.4978556078639	48.374140201552706	0.557667270113204	0.3690469530767111	arms	248.77194286338352	PS131238
2	-666.7662633937023	210.46819330812642	0.8833592517237503	0.21404480870897036	arms	428.7385969069202	PS131238
3	-895.4190359825951	15.852784910248673	-5.401334830546656	0.032660168563277886	arms	401.7856279467217	PS131238
4	824.8352865875707	641.2843803746047	0.9686070539966437	0.766906277197789	arms	186.9770245537277	PS131238
5	596.176358135745	290.7666887790573	0.912245214574838	0.7136003507327354	arms	193.72272627686152	PS131238
6	-595.5965496877899	29.497923052820852	0.03689768199007937	0.13978668379258763	arms	357.791390177851	PS131238
7	-824.8352865875707	28.355744220856963	0.7471444096772006	0.01180097404671204	arms	587.9100523967786	PS131238
8	872.5452710318244	573.9842158675561	0.9958446621160619	0.6521672927638604	arms	212.5789527826936	PS131238
9	-10.259142264341596	958.8449727368333	0.9735045074649415	1.1749372558239342	arms	164.6773312180096	PS131238
10	-441.26890894328824	11.464390301243409	-9.988159469052265	0.06468540722798634	arms	516.6943162928487	PS131238
11	-662.5905598482369	19.250991125702296	-7.430892725797859	0.03505660176732541	arms	390.99807047911486	PS131238
12	-872.5452710318244	16.915484128022275	-7.039238848798817	0.035462505702663905	arms	388.8814206475952	PS131238
