	dist	YM	R2	YM_area	area	cpx	chrm
0	335.5	583.2767190566385	0.9417680449591871	0.3812860129463293	telomere	370.7813349470051	PS120410
1	161.5	661.6311700978077	0.9704535299523684	0.8129044433505601	telomere	178.74164358497217	PS120410
2	-0.5	428.5394133286453	0.8002716759781932	0.8495956355646281	telomere	162.68405010914353	PS120410
3	-173.5	46.859072650726866	-0.25377562546399	0.3264018961094537	telomere	293.37592401390566	PS120410
4	-335.5	100.03549720958299	0.9756589729524279	0.05247933057259911	telomere	482.14502501523026	PS120410
5	428.0	141.15494279389705	-1.15479172151948	0.4199098362465667	telomere	175.33266261453684	PS120410
6	267.0	618.094870418095	0.9112179409061621	0.6566404634782959	telomere	226.92805085972088	PS120410
7	-267.0	41.09991533696222	-7.897697744324752	0.5340923742616439	telomere	210.42539813183691	PS120410
8	-428.0	153.4780850723128	0.9426884172885043	0.10512951416312326	telomere	589.3355985232691	PS120410
9	434.5	562.846859755807	0.9660557371107614	0.4364823105601709	telomere	322.86560689915314	PS120410
10	-260.5	200.6675242040028	0.9431928630396035	0.663227239188484	telomere	200.3948227925647	PS120410
11	-434.5	91.7927967457074	0.8406915329068558	0.10162666230891292	telomere	611.9108138376621	PS120410
12	-594.1517062165184	87.29820002997556	0.8699068627627871	0.042676606301933255	telomere	493.08988409241226	PS120410
13	-444.754145568088	94.42327774312739	0.5040719332389985	0.5274894509765672	telomere	240.77363979069946	PS120410
14	-294.53904664746915	771.5427583422506	0.7782300180459889	1.0676105564695568	telomere	151.75453422292026	PS120410
15	300.04874603970603	756.352070360753	0.9771785011372794	0.9418294211676372	telomere	181.90527855572782	PS120410
16	449.51446027908827	87.72728803250784	0.7209055508735146	0.18344101620130562	telomere	338.4645964210531	PS120410
17	594.1517062165184	50.88198124707666	-13.842662305937553	0.338110899975571	telomere	169.38554619169952	PS120410
18	-561.0358722933855	286.52630213594705	0.9305182972767622	0.10630586626952235	telomere	627.1756121519405	PS120410
19	-394.23121388342656	660.349475338578	0.7874396620634634	0.9410255444324216	telomere	154.3319136070411	PS120410
20	245.31663213080355	238.25608102143508	0.9525073143550562	0.45601304599133347	telomere	273.235183595865	PS120410
21	400.12279365214874	95.21488286027947	0.7437950495519807	0.17595057593298755	telomere	307.1494773051028	PS120410
22	561.0358722933855	33.844768502309044	-12.276058415821664	0.1565889164394589	telomere	246.2379688113689	PS120410
23	-596.967545181478	51.454075476890885	0.9166789525815007	0.03712470840319958	telomere	623.2927794690526	PS120410
24	-418.8845306286686	486.7056003755136	0.782287229482469	0.6642200987663547	telomere	198.19443625017777	PS120410
25	-252.13339723249675	459.15111760333764	0.9162156008610501	1.0163107964394915	telomere	154.00388906997762	PS120410
