	dist	eta	area	cpx	chrm
0	422.1981170019592	0.3162432544608168	telomere	227.62636472529664	PS140130
1	281.19610594743307	0.42740465457530186	telomere	383.35077477167476	PS140130
2	102.25091686630492	0.6607137059575336	telomere	503.7557404499772	PS140130
3	-71.79310551856634	0.5809376090361139	telomere	215.0875389382369	PS140130
4	-249.76639085353338	0.6253060936447048	telomere	173.6109314909338	PS140130
5	-422.1981170019592	0.6436414189603243	telomere	261.35585919176003	PS140130
6	391.5539554135547	0.5426852432298803	telomere	162.0370866991858	PS140130
7	197.90022738743883	0.6217951570142898	telomere	191.97831242051075	PS140130
8	4.527692569068709	0.5843748245997582	telomere	320.33484277370314	PS140130
9	-189.72216528386977	0.673129342211952	telomere	247.58511576570766	PS140130
10	-391.5539554135547	0.7235624683786273	telomere	318.5281367171888	PS140130
11	497.76500479644005	0.07399383700950679	telomere	210.2276967948418	PS140130
12	284.35541141325234	0.5654651672315728	telomere	164.99812073032558	PS140130
13	-112.11155159036913	0.5860457133650743	telomere	187.49493444040388	PS140130
14	-351.48399679075004	0.6208148832185445	telomere	231.88051397527124	PS140130
15	-541.6733332923081	0.7269574389233823	telomere	346.51100697551067	PS140130
16	-652.0927848090331	0.5261850730163663	telomere	603.4642784076606	PS140130
17	-497.76500479644005	0.6432854290946126	telomere	436.8982976926146	PS140130
18	-360.5440333717922	0.6152355440333106	telomere	503.1715345430543	PS140130
19	-215.26030753485418	0.5785744089187577	telomere	234.17254653874	PS140130
20	-60.92618484691127	0.5908559319974196	telomere	208.84512006817658	PS140130
21	80.62257748298549	0.5215609790502937	telomere	162.78021415803494	PS140130
22	219.1346617949794	0.5414311941524398	telomere	221.57493652164862	PS140130
23	364.47908033246574	0.788940277994171	telomere	454.57204920279446	PS140130
24	518.7870468699078	0.5192168295147612	telomere	606.1270437714188	PS140130
25	652.0927848090331	0.5062262890518086	telomere	598.7072446524937	PS140130
26	-739.5365102549029	0.2866428547595632	telomere	393.3503147369736	PS140130
27	-577.0366106236241	0.6289289408420722	telomere	264.1181820215771	PS140130
28	-414.14641130885104	0.6281656186750217	telomere	286.58060333930064	PS140130
29	-247.7927561491659	0.6487923926535611	telomere	180.01697385493617	PS140130
30	244.0414923737355	0.5542574280279342	telomere	202.7407501921598	PS140130
