	dist	eta	area	cpx	chrm
0	-971.2139311191947	0.5870309155905205	telomere	273.45059098999945	PS130243
1	-701.587129300417	0.6689107972761668	telomere	177.9344095523619	PS130243
2	417.5314359422533	0.5415205530388305	telomere	168.57342196895968	PS130243
3	701.587129300417	0.4105095130924715	telomere	176.93617328197627	PS130243
4	971.2139311191947	0.35525268675056976	telomere	212.9324679796207	PS130243
5	-1183.5710794033453	0.3114951634469768	telomere	244.80390105040772	PS130243
6	-913.0128695697558	0.4667310213460596	telomere	225.42505216073232	PS130243
7	927.2974172292296	0.5849451488534105	telomere	167.61553031714232	PS130243
8	1183.5710794033453	0.2540154772025851	telomere	274.8633162469823	PS130243
9	-1136.5590613778063	0.2529143858698122	telomere	240.57003912190544	PS130243
10	867.0020184520911	0.6412480264399094	telomere	173.38408641387628	PS130243
11	1136.5590613778063	0.254804647392183	telomere	300.84276232647585	PS130243
12	959.3780537410682	0.4117876406067178	telomere	399.89178104878306	PS130243
13	732.95992387033	0.6233248280762199	telomere	278.8314485191768	PS130243
14	521.4453470882639	0.7555566121419522	telomere	441.75521566706675	PS130243
15	309.9552387039135	0.6833968213399151	telomere	168.15347050153082	PS130243
16	-536.3396778162138	0.7979529794456423	telomere	683.4887476479817	PS130243
17	-747.8550996015204	0.5153677892513511	telomere	657.4194213027929	PS130243
18	-959.3780537410682	0.379149056080163	telomere	627.2452331383286	PS130243
19	965.0291446376115	0.5108471710710779	telomere	642.1889298779131	PS130243
20	754.037300138395	0.5126379798376144	telomere	536.6415835976195	PS130243
21	543.0517931100127	0.6476251456135989	telomere	367.9553243387711	PS130243
22	316.0889906339669	0.7565668535401486	telomere	359.208921770816	PS130243
23	-543.0517931100127	0.8927992317850844	telomere	669.4378458315218	PS130243
24	-754.037300138395	0.4573154049201331	telomere	678.0975377006607	PS130243
25	-965.0291446376115	0.4148016786113814	telomere	574.1840322775316	PS130243
26	897.2948233440334	0.31563797123116266	telomere	307.9139644313776	PS130243
27	671.3940720620044	0.7385493965725689	telomere	288.4402783226054	PS130243
28	445.05505277437305	0.7372815204295713	telomere	365.55713894882	PS130243
29	218.11235636707977	0.5651567494176968	telomere	165.0660369139631	PS130243
30	-460.0695599580568	0.7014014121726062	telomere	719.0134094937289	PS130243
31	-686.0466456444489	0.5598459784623057	telomere	645.0926349675897	PS130243
32	-897.2948233440334	0.35188201764508553	telomere	626.3002469081443	PS130243
0	-730.1070127043022	0.6068394047309704	centromere	704.630071561586	PS130243
1	-546.7451417251003	0.3150064288571147	centromere	167.65152440534314	PS130243
2	181.83577755766328	0.6765174912206344	centromere	204.84966164087552	PS130243
3	363.3885661382317	0.5883584026477349	centromere	206.527736657118	PS130243
4	730.1070127043022	0.27727856389100025	centromere	250.8933586888479	PS130243
5	-795.0927618837943	0.5892092236545223	centromere	696.6993448094215	PS130243
6	-613.4904237231417	0.6426116598481376	centromere	656.4681835715894	PS130243
7	-431.9033456689124	0.3998475308580307	centromere	153.2589291826655	PS130243
8	278.9309950507473	0.6092250613447252	centromere	273.22122957442093	PS130243
9	445.5451716717397	0.5563072992028971	centromere	230.9407005650537	PS130243
10	627.1526927312041	0.4927709843457684	centromere	499.1531624051061	PS130243
11	795.0927618837943	0.32924965566399345	centromere	440.00164749544103	PS130243
12	-807.7544490747173	0.5379494746937377	centromere	595.4023943995633	PS130243
13	-627.1166159495377	0.8616773768188313	centromere	733.8731062784132	PS130243
14	-445.5112232031871	0.4240705536216469	centromere	158.4184016807551	PS130243
15	97.5	0.566988643053959	centromere	156.35272547730472	PS130243
16	278.90365720083344	0.6635348302425474	centromere	247.42146656437637	PS130243
17	459.74476614747886	0.6167649739118406	centromere	475.1586270900051	PS130243
18	641.2021912002484	0.6528899228566997	centromere	542.4170154964347	PS130243
19	807.7544490747173	0.5529413571244353	centromere	489.4548576253258	PS130243
0	-787.3769745172892	0.3031303526254677	arms	295.4777738153464	PS130243
1	-637.6491982273639	0.6259937057255323	arms	236.27224731836748	PS130243
2	-469.65785418749255	0.5993784893066937	arms	243.0861561233736	PS130243
3	-280.9172476014956	0.64147382821463	arms	157.43286050162476	PS130243
4	435.3096598974114	0.35547905662848267	arms	176.36055279675475	PS130243
5	619.3193844859048	0.626968261080521	arms	619.4578754558909	PS130243
6	787.3769745172892	0.36858389662340885	arms	608.5017861429174	PS130243
7	840.671457824042	0.2959736439725472	arms	603.9671746088675	PS130243
8	664.4460098457963	0.5976249029081828	arms	555.3712267253758	PS130243
9	480.66048308551433	0.45097542284350745	arms	206.83720276342933	PS130243
10	-271.9420894234653	0.5612124430907407	arms	211.95170004444446	PS130243
11	-468.8800486265117	0.6084092695499099	arms	304.2639366023727	PS130243
12	-652.7438241760699	0.5755932758291556	arms	500.2577830815023	PS130243
13	-840.671457824042	0.44437798114550053	arms	496.90276836859107	PS130243
14	857.7738629732198	0.4870022994666565	arms	579.8721549180107	PS130243
15	660.8176753084016	0.5693641749750269	arms	546.5064399400278	PS130243
16	456.018639969903	0.4051526034128117	arms	188.1214412271937	PS130243
17	-306.27112172060885	0.6277443333823567	arms	220.95741202585532	PS130243
18	-493.44705896377576	0.6370001653907171	arms	295.57577842117337	PS130243
19	-698.8054092521036	0.5493947943923534	arms	490.6701618711544	PS130243
20	-857.7738629732198	0.4269089638165655	arms	333.8940397639475	PS130243
