	dist	eta	area	cpx	chrm
0	599.4424492809965	0.4328571236426888	telomere	441.57782036674655	PS120305
1	357.32373276903957	0.5619542743401589	telomere	198.1868576615684	PS120305
2	121.39295696209068	0.40589963259758954	telomere	150.34316028326998	PS120305
3	-121.39295696209068	0.5242646800823851	telomere	162.04353347922586	PS120305
4	-357.32373276903957	0.5196317105681505	telomere	194.88702234264167	PS120305
5	-599.4424492809965	0.7553887908440351	telomere	259.88664557895004	PS120305
6	717.6311726785564	0.003588887232387261	telomere	183.28851713091387	PS120305
7	511.04843214709115	0.24993702851026645	telomere	269.9410688544855	PS120305
8	-489.4900407567043	0.5012556096191392	telomere	177.40279856065354	PS120305
9	-717.6311726785564	0.7449840445222444	telomere	344.3335672631705	PS120305
10	564.3414303415974	0.5340980595569913	telomere	214.14367645815435	PS120305
11	-336.1669971903845	0.4645532951708401	telomere	183.1674045729551	PS120305
12	-564.3414303415974	0.7403350945080731	telomere	378.58784460748814	PS120305
13	924.8671526224725	0.06856163576511598	telomere	394.3972204496664	PS120305
14	710.2135242305654	0.778242941180076	telomere	509.68322859039284	PS120305
15	-318.0444151372572	0.6133031832229252	telomere	185.40547110518173	PS120305
16	-510.452985102448	0.8021131740584893	telomere	288.0069248653855	PS120305
17	-725.061549111522	0.013702799517655406	telomere	229.32144622195335	PS120305
18	-924.8671526224725	-0.010101558271283562	telomere	206.40154563147473	PS120305
19	953.0188875358137	0.1803131743158699	telomere	406.04165409263953	PS120305
20	767.6066701117181	0.627537106558525	telomere	393.80541561934274	PS120305
21	339.43629741086914	0.5860371190893986	telomere	216.42386389109993	PS120305
22	-304.13319450530224	0.7143119667409814	telomere	294.6558908969499	PS120305
23	-517.7200015452368	0.43493968023370844	telomere	322.9288575239501	PS120305
24	-732.2963880834044	0.11547808707216856	telomere	314.18767061802157	PS120305
25	-953.0188875358137	0.1855025331276947	telomere	379.0877640170364	PS120305
26	963.9113029734634	0.40172415391781513	telomere	443.5376454000992	PS120305
27	741.9359810657521	0.7777486433371176	telomere	481.09717250600806	PS120305
28	313.9697437652233	0.39398088363394057	telomere	206.99781682041032	PS120305
29	-122.11470017978998	0.8226478583996444	telomere	318.6697112232371	PS120305
30	-335.5964838909967	0.5677227470970573	telomere	401.2411796656028	PS120305
31	-549.7217477961009	-0.050786362823026066	telomere	177.45533164316453	PS120305
32	-764.3572463187616	-0.004016890878727919	telomere	223.03536470687095	PS120305
33	-963.9113029734634	-0.07533788207949921	telomere	173.64592545094592	PS120305
0	523.481613812749	0.21096353065189621	centromere	247.7392281627349	PS120305
1	-300.6409819036653	0.3460992704063143	centromere	201.914912972259	PS120305
2	-523.481613812749	0.7891760027818413	centromere	497.4100789693026	PS120305
3	519.9562481594004	0.4560594110942946	centromere	152.46327508679155	PS120305
4	313.1014212679336	0.48211646242229766	centromere	209.00874853224934	PS120305
5	111.14180131705622	0.3197349603300743	centromere	153.15500301864415	PS120305
6	-318.748333328976	0.8780823265452534	centromere	616.6151150378961	PS120305
7	-519.9562481594004	0.24808904288935496	centromere	333.22960163159576	PS120305
8	606.1043639506319	0.23074410841296134	centromere	426.6820683070065	PS120305
9	418.8585680155057	0.651413132188976	centromere	416.01056395331375	PS120305
10	211.9256945252274	0.297303674364101	centromere	153.23807983235827	PS120305
11	-197.30306637252247	0.4702870198220417	centromere	206.84747192287796	PS120305
12	-399.1998246492601	0.6260541690207291	centromere	259.0743731990683	PS120305
13	-606.1043639506319	0.772444290948582	centromere	405.7649702903542	PS120305
0	114.54256850621083	0.41960640806584304	arms	194.01979543009531	PS120305
1	-114.54256850621083	0.6804968815775665	arms	310.2614290571247	PS120305
2	664.4224935987643	0.8700037741028246	arms	604.6223705563518	PS120305
3	-449.80134504022993	0.409400008593937	arms	250.77802808387878	PS120305
4	-664.4224935987643	0.6564883001014766	arms	291.86072146827723	PS120305
5	592.663479556485	0.46246423244117274	arms	175.51979888871847	PS120305
6	-199.7223072167954	0.34789109202125046	arms	154.3161808729825	PS120305
7	-399.82121004268896	0.4502377480659141	arms	239.6785577089405	PS120305
8	-592.663479556485	0.6384756315036972	arms	334.86705791913005	PS120305
