	dist	eta	area	cpx	chrm
0	-404.0931204561642	0.7375910086691972	telomere	388.85907881901187	PS120443
1	-244.00461061217675	0.4907192001041716	telomere	226.9629730863153	PS120443
2	-83.10385069297331	0.38297908226717325	telomere	246.67575229011868	PS120443
3	83.60771495502075	0.5012745673029796	telomere	379.70388940633904	PS120443
4	243.5882796852098	0.4105742058063847	telomere	263.5734385739445	PS120443
5	404.0931204561642	0.5194726406691001	telomere	416.93846107021716	PS120443
6	-544.3888775498632	0.39639346627912	telomere	186.35165221358523	PS120443
7	-350.8949272930573	0.7616067024356187	telomere	370.53566307938297	PS120443
8	-185.56467875110283	0.390427476543423	telomere	212.89761405684112	PS120443
9	-8.139410298049853	0.35629895380000354	telomere	216.17069702689923	PS120443
10	185.0790371706099	0.38844009988985206	telomere	230.49548529256344	PS120443
11	356.9807417774802	0.2505591948843061	telomere	159.25778022697705	PS120443
12	544.3888775498632	0.7937810398833566	telomere	503.7184571949702	PS120443
13	-551.5716181965856	0.6245329184588174	telomere	410.3439208689691	PS120443
14	-368.4117940565964	0.42378193775342043	telomere	267.1482444424488	PS120443
15	-186.113540614325	0.38261576889736515	telomere	275.10345047456644	PS120443
16	-5.5	0.3549968197746548	telomere	241.66196419398557	PS120443
17	186.113540614325	0.27715963648002173	telomere	197.9317359857008	PS120443
18	551.5716181965856	0.7103502498953229	telomere	404.4789066622892	PS120443
19	-543.037751910491	0.7104021584636558	telomere	280.49623086718793	PS120443
20	-327.3912033027155	0.4254804902034425	telomere	207.48515529023325	PS120443
21	-107.33592129385204	0.48368252213216767	telomere	185.74562927166505	PS120443
22	318.0	0.21273042737948078	telomere	296.8972127558575	PS120443
23	543.037751910491	0.527572097491981	telomere	390.4133295873918	PS120443
24	-498.1879665347207	0.693068436957428	telomere	356.1942959477716	PS120443
25	-298.46817250755566	0.4690105181260317	telomere	165.19467148436615	PS120443
26	-100.13116398005168	0.4031833062057989	telomere	155.01651321394854	PS120443
27	99.5904111850132	0.5292862124058637	telomere	202.03176129956375	PS120443
28	299.30962229771364	0.828204360442826	telomere	454.3066068098293	PS120443
29	498.1879665347207	0.5733908750873409	telomere	203.17575581382403	PS120443
30	-297.32011368220617	0.6901993039969248	telomere	354.88743830054057	PS120443
31	-104.70076408508201	0.6977588257597004	telomere	302.83481225029743	PS120443
32	105.21525554785295	0.6881651650115792	telomere	298.9216147533739	PS120443
33	297.32011368220617	0.5312419619383653	telomere	259.56426124188204	PS120443
0	-855.0036549629481	0.5335298554625003	centromere	161.80095978852933	PS120443
1	-642.2065477710423	0.7597196069084053	centromere	428.2370175814664	PS120443
2	-428.6691614753737	0.6255608726536931	centromere	303.5547287494717	PS120443
3	-222.21892358662888	0.21863491188430773	centromere	159.13378072289447	PS120443
4	-0.5	0.21899728685986353	centromere	156.88792884783447	PS120443
5	213.26099033813006	0.5414449556815508	centromere	300.61072524513065	PS120443
6	418.8009670475941	0.809901530502217	centromere	754.1405299802906	PS120443
7	631.8190009805023	0.33255444334994355	centromere	474.5053669117206	PS120443
8	855.0036549629481	0.3197328607404859	centromere	405.31675502812345	PS120443
9	-954.6247954039325	0.7525649965748514	centromere	726.4947983024103	PS120443
10	-743.1073273760662	0.4815659773688662	centromere	690.6776860941029	PS120443
11	-521.3333866155131	0.7371353067656176	centromere	675.9666342277087	PS120443
12	-315.0817354274919	0.5320250055907236	centromere	258.14527121827325	PS120443
13	331.9585817538086	0.4534658321988482	centromere	226.75623402318445	PS120443
14	535.5170398782843	0.8775062350800262	centromere	636.0055700082895	PS120443
15	741.5945657837576	0.35922178615993006	centromere	501.76148090897595	PS120443
16	954.6247954039325	0.34994939844604933	centromere	457.5944376184051	PS120443
17	-749.4699793854321	0.7699385546499902	centromere	714.275186331241	PS120443
18	-537.9137942087003	0.477868391352687	centromere	216.15784725115122	PS120443
19	-325.65510897266756	0.8604347258683057	centromere	528.5351435315762	PS120443
20	-114.29020080479341	0.4438670901041252	centromere	271.8472758112847	PS120443
21	105.78397799288888	0.2828908572307597	centromere	169.16256653492258	PS120443
22	318.0852873051503	0.3233575317642482	centromere	170.5080638281869	PS120443
23	529.7086463330573	-0.3839360736744444	centromere	177.79188611678126	PS120443
24	749.4699793854321	0.8477987307128149	centromere	538.2419344665955	PS120443
0	-568.5477112784819	0.8792520064315985	arms	613.9928936635936	PS120443
1	-343.1566697588727	0.38358696569353923	arms	215.73428136105724	PS120443
2	-112.5188873034212	0.31762900916986714	arms	211.2796871425686	PS120443
3	113.050873503923	0.29375724532809355	arms	191.22329528780347	PS120443
4	343.1566697588727	0.44891707307040507	arms	248.1264198609399	PS120443
5	568.5477112784819	0.7169150438322412	arms	415.99492641860706	PS120443
6	-550.1727001587774	0.459316409277275	arms	222.54605835387986	PS120443
7	-330.5102116425452	0.3731489874792606	arms	200.5483923108768	PS120443
8	-104.10091258005379	0.34372467051151556	arms	216.02139854373536	PS120443
9	104.95713410721541	-0.4591526012746956	arms	220.2621648103643	PS120443
10	325.2199255888237	0.6733110499534627	arms	355.4046533094596	PS120443
11	550.1727001587774	0.38342784408450803	arms	262.3474973959703	PS120443
12	-510.2952576695182	0.645738473321425	arms	267.35427752196483	PS120443
13	-307.6040474376109	0.5059919423857722	arms	320.7477135283692	PS120443
14	-107.88999026786497	0.2540410455237496	arms	178.82532062253938	PS120443
15	100.88235722860564	0.34907238494469484	arms	200.14223780138013	PS120443
16	300.3818403299374	0.3480321117254339	arms	207.54513081228902	PS120443
17	510.2952576695182	0.8922082233605021	arms	692.1669363134888	PS120443
