	dist	eta	area	cpx	chrm
0	407.3548821359577	0.6848047795665083	telomere	181.13970211844298	PS121240
1	207.32824216685964	0.5499529113096455	telomere	211.74481303489836	PS121240
2	-0.0	0.5563454845782699	telomere	181.80674440918256	PS121240
3	-200.8183258569795	0.600755679014366	telomere	188.73546610015705	PS121240
4	-407.3548821359577	0.4336485467021739	telomere	178.23103381367912	PS121240
5	753.7841202890918	0.5946586630637152	telomere	170.24235341816416	PS121240
6	-325.2883336364832	0.6689669217505045	telomere	267.61487256885346	PS121240
7	-753.7841202890918	-0.11265770031950151	telomere	267.8939370542066	PS121240
8	768.6982502907106	0.6647761885584738	telomere	255.20295416598174	PS121240
9	-332.3672667396716	1.3262137625512087	telomere	352.61813540159085	PS121240
10	-768.6982502907106	0.12165057327574769	telomere	374.39842751754	PS121240
11	927.1615285375035	-0.011955460707984589	telomere	227.59171750779672	PS121240
12	719.8892275899119	0.33680191996617836	telomere	298.8983662043969	PS121240
13	512.7694413671704	0.7100484125265689	telomere	305.1103590438787	PS121240
14	304.5693681248986	0.7677886298137593	telomere	264.2025128106253	PS121240
15	96.74967700204482	-5.478794917578143	telomere	166.3575786343339	PS121240
16	-519.3288938620689	0.7490350017335075	telomere	248.9074376671557	PS121240
17	-726.5332063987165	0.16032330702445396	telomere	378.911520801646	PS121240
18	-927.1615285375035	0.2277146235292523	telomere	384.11193808430653	PS121240
19	887.3901340447729	0.2659874820025032	telomere	388.8968487351836	PS121240
20	694.9433430143785	0.283297171612757	telomere	332.5792917735968	PS121240
21	493.6782859312327	0.6877310331373669	telomere	355.08395519131864	PS121240
22	300.4833606042105	0.47195182660313095	telomere	298.43609619080473	PS121240
23	-486.97869563257075	0.6967728484925446	telomere	207.2821482708494	PS121240
24	-687.6236252485803	0.7623978406831821	telomere	484.5858841352185	PS121240
25	-887.3901340447729	0.4084475897748596	telomere	382.0644500987138	PS121240
26	876.3425414756492	0.24172958983083392	telomere	377.2680628093355	PS121240
27	676.440130388492	0.10714459744544291	telomere	326.2671935557793	PS121240
28	483.25278064383656	0.6417066126906444	telomere	309.85318145342626	PS121240
29	289.41535895663867	0.6928426235352771	telomere	204.6804841156233	PS121240
30	-490.0033163153082	0.8350804748450683	telomere	443.20125706645786	PS121240
31	-683.1473120784418	0.504030249210989	telomere	401.00941497366045	PS121240
32	-876.3425414756492	0.4294889322306512	telomere	447.6781764058286	PS121240
0	872.3366609285661	0.6339983975474517	centromere	164.22933580363872	PS121240
1	664.3683089973513	0.6059485462939438	centromere	201.62947760641418	PS121240
2	-429.08186864513397	0.7081434029074589	centromere	483.57285096567347	PS121240
3	-650.9264551391348	0.17389576571087073	centromere	357.9286779562086	PS121240
4	-872.3366609285661	0.020757770303054923	centromere	238.11741047207454	PS121240
5	925.663545787561	0.08256822123903595	centromere	298.3701599203258	PS121240
6	711.4393860336944	0.17719763213022044	centromere	277.59858842275753	PS121240
7	504.1795315163042	0.7442681069361501	centromere	246.44180419051497	PS121240
8	-511.3482179493735	0.5671578588832442	centromere	160.14198231430373	PS121240
9	-718.620901449436	0.272307505459494	centromere	410.18661706520516	PS121240
10	-925.663545787561	0.218007606440498	centromere	327.2554807638644	PS121240
11	905.0912937378196	0.04012259555839304	centromere	291.19503728446057	PS121240
12	704.3722382377091	0.20021915397479328	centromere	290.92294746777964	PS121240
13	505.1447812261352	0.6435343210120454	centromere	189.140598471256	PS121240
14	-497.04451510905943	0.7342549143799615	centromere	253.5339048672381	PS121240
15	-697.0869744874021	0.0482090562075127	centromere	448.8698541706988	PS121240
16	-905.0912937378196	0.3145283179867485	centromere	291.008620307372	PS121240
0	872.686226544226	-0.11145793437049067	arms	251.84123092885682	PS121240
1	479.5500495255944	0.43344637386127083	arms	166.45754853081837	PS121240
2	-485.62459781193127	0.6142187719088936	arms	158.85324379053225	PS121240
3	-678.811645451078	0.17929670180603163	arms	309.5152233827811	PS121240
4	-872.686226544226	-0.09071999115695362	arms	228.09860349717553	PS121240
5	748.0883971831137	0.6500897392324296	arms	227.96602741359573	PS121240
6	562.3568706791089	0.4833244153562052	arms	162.77093485352077	PS121240
7	-382.61632218189544	0.6476142132017311	arms	229.27417478625387	PS121240
8	-569.7764912665316	0.26185676589859164	arms	450.3211338087375	PS121240
9	-748.0883971831137	0.08124185002244821	arms	373.9036371413699	PS121240
10	759.2122562235148	0.43193991961335443	arms	158.8180636728829	PS121240
11	-6.726812023536855	0.5477926260320809	arms	156.16980313366616	PS121240
12	-387.0352051170539	0.5769839812213644	arms	166.76272756956826	PS121240
13	-579.4749778894685	0.07597684441480679	arms	270.01129273279787	PS121240
14	-759.2122562235148	0.1818192044148913	arms	347.09633276898546	PS121240
