	dist	eta	area	cpx	chrm
0	465.44870823754576	0.8823627684877354	telomere	391.92728886858447	PS130125
1	274.5951565486908	0.7165435943094352	telomere	246.87088175303757	PS130125
2	-465.44870823754576	0.70589614994375	telomere	364.9975653427597	PS130125
3	608.3331735159608	0.8070917854278837	telomere	310.0690958266167	PS130125
4	398.2477244128333	0.6447746246359729	telomere	216.13085622408437	PS130125
5	-410.14540104699455	0.8744692566229701	telomere	408.49510314245174	PS130125
6	-608.3331735159608	0.10644040876853134	telomere	220.5640683019916	PS130125
7	503.2891812864648	0.7473346342393808	telomere	263.8574333673141	PS130125
8	-503.2891812864648	0.5442362945961811	telomere	189.90806817292957	PS130125
9	-682.0439868512881	0.9155458825585208	telomere	762.0227846051372	PS130125
10	-455.2900174613979	0.6092975149918911	telomere	236.2778667061027	PS130125
11	-225.1754871206011	0.7231249197497308	telomere	320.62154196750316	PS130125
12	-7.0	0.49188481180947163	telomere	197.7598418492538	PS130125
13	228.56946427727394	0.7358361750282214	telomere	708.6348776691414	PS130125
14	455.2900174613979	0.27575133560970166	telomere	309.7131168675461	PS130125
15	682.0439868512881	0.13147253639048473	telomere	291.20646345763635	PS130125
16	-545.8665129864627	0.5941353048277643	telomere	512.7552741745016	PS130125
17	-327.8128276928772	0.8698843574388737	telomere	476.5796581684609	PS130125
18	-114.65709746893124	0.7284646282686874	telomere	433.15850771174564	PS130125
19	115.61249932425127	0.7266814505513781	telomere	427.10194550291817	PS130125
20	328.7753792485076	0.5565444572994738	telomere	312.68559144920755	PS130125
21	545.8665129864627	0.6397489398530275	telomere	505.22568291422	PS130125
22	520.031249061054	0.7376483094130262	telomere	397.19761972512754	PS130125
23	312.2699152976476	0.7113844340001105	telomere	428.3421332441201	PS130125
24	104.37672154268881	0.6446171110023989	telomere	300.35016924824595	PS130125
25	-104.37672154268881	0.7894410370543025	telomere	375.4717591144298	PS130125
26	-312.1385910136714	0.7772599684335003	telomere	305.9089272970258	PS130125
27	-520.031249061054	0.25845541737305144	telomere	216.41744195220167	PS130125
0	-602.808634642869	-0.06328364375290074	centromere	191.60535441092145	PS130125
1	-447.2451788448926	0.6529711391968447	centromere	287.80116243484906	PS130125
2	-271.88278724479784	0.7356569420214343	centromere	273.360518879649	PS130125
3	-97.2278252353718	0.5990198279533445	centromere	153.49256673609318	PS130125
4	602.808634642869	0.6693257962890258	centromere	363.78099779820764	PS130125
5	-666.1129784053153	0.04965379878497034	centromere	296.97894571860377	PS130125
6	-520.2792519407246	-0.00087787258106653	centromere	210.43812967071358	PS130125
7	-326.2092886476411	0.5402027289850762	centromere	229.52619439278521	PS130125
8	-133.0056389782027	0.648359273764523	centromere	211.1191239676441	PS130125
9	461.9572491042867	0.46166010121208845	centromere	198.84827877246948	PS130125
10	666.1129784053153	0.37480218441000435	centromere	279.58126179055716	PS130125
11	-471.30908117709765	0.7056264762562854	centromere	510.38274642471725	PS130125
12	-276.88309807570414	0.7381667601892042	centromere	234.364663079485	PS130125
13	-93.09806657498318	0.546327583220627	centromere	232.15216789676572	PS130125
14	92.42970301802337	0.4893162343178814	centromere	191.43451482593628	PS130125
15	277.57746666471326	0.5230374344408828	centromere	251.7990540131018	PS130125
16	471.30908117709765	0.72961401096281	centromere	389.1172613845649	PS130125
0	651.8719199351971	0.5974405177629478	arms	161.35932264626888	PS130125
1	434.94022577820965	0.5903886548659216	arms	178.10367328093764	PS130125
2	-651.8719199351971	0.45003112274623946	arms	401.87322272862366	PS130125
3	669.711131757566	0.21260750539381768	arms	254.02867375731523	PS130125
4	452.82336512154495	0.7545418280461872	arms	282.44661464473825	PS130125
5	-669.711131757566	0.8224467529564464	arms	417.9111180899205	PS130125
6	657.6397189951349	0.47829062754348406	arms	217.12280220679338	PS130125
7	439.8920322079044	0.6734827261104461	arms	204.3841103155729	PS130125
8	-657.6397189951349	0.4126525735583927	arms	349.1896844803091	PS130125
