	dist	eta	area	cpx	chrm
0	335.5	0.7967305821073649	telomere	370.7813349470051	PS120410
1	161.5	0.46920801822966896	telomere	178.74164358497217	PS120410
2	-0.5	0.3927758553759272	telomere	162.68405010914353	PS120410
3	-173.5	0.5701206229789166	telomere	293.37592401390566	PS120410
4	-335.5	0.5159632493991274	telomere	482.14502501523026	PS120410
5	428.0	0.29017276856168206	telomere	175.33266261453684	PS120410
6	267.0	0.6312819872387873	telomere	226.92805085972088	PS120410
7	-267.0	0.00533517704839892	telomere	210.42539813183691	PS120410
8	-428.0	0.8451167017842451	telomere	589.3355985232691	PS120410
9	434.5	0.790096945142146	telomere	322.86560689915314	PS120410
10	-260.5	0.5111831396862518	telomere	200.3948227925647	PS120410
11	-434.5	0.8551108781175073	telomere	611.9108138376621	PS120410
12	-594.1517062165184	0.3903990617113092	telomere	493.08988409241226	PS120410
13	-444.754145568088	0.5858364889724298	telomere	240.77363979069946	PS120410
14	-294.53904664746915	0.37414891156516794	telomere	151.75453422292026	PS120410
15	300.04874603970603	0.6223404441199043	telomere	181.90527855572782	PS120410
16	449.51446027908827	0.7101516973771101	telomere	338.4645964210531	PS120410
17	594.1517062165184	0.17092992357902181	telomere	169.38554619169952	PS120410
18	-561.0358722933855	0.8744764543222389	telomere	627.1756121519405	PS120410
19	-394.23121388342656	0.44467610356282083	telomere	154.3319136070411	PS120410
20	245.31663213080355	0.7243386351589463	telomere	273.235183595865	PS120410
21	400.12279365214874	0.6209154767119474	telomere	307.1494773051028	PS120410
22	561.0358722933855	0.132316784301308	telomere	246.2379688113689	PS120410
23	-596.967545181478	0.61844185271076	telomere	623.2927794690526	PS120410
24	-418.8845306286686	0.4676479214403486	telomere	198.19443625017777	PS120410
25	-252.13339723249675	0.34872141939460477	telomere	154.00388906997762	PS120410
26	269.0171927591246	0.5798697591873208	telomere	189.24260667895226	PS120410
27	435.81790922356555	0.6688319062841185	telomere	333.3762543564775	PS120410
28	596.967545181478	0.07534082142112142	telomere	194.93181677092923	PS120410
0	637.9067329947223	0.40794396095725205	centromere	199.1827475885849	PS120410
1	481.09562459037187	0.6443875473210146	centromere	254.27504839967207	PS120410
2	6.0	0.4488344338350597	centromere	165.19181369893317	PS120410
3	-162.5607578722491	0.42491035650656506	centromere	208.34330342005592	PS120410
4	-319.71393463532365	0.6927990348970761	centromere	316.9015113407795	PS120410
5	-637.9067329947223	0.06559734099119907	centromere	193.83543981600747	PS120410
6	516.3874514354508	0.1876312945369225	centromere	356.80594660361703	PS120410
7	362.5382738415353	0.6102179237315319	centromere	542.4605311856983	PS120410
8	190.90573590125572	0.4916372148041728	centromere	184.5867626188592	PS120410
9	-516.3874514354508	0.657552631531958	centromere	312.06128824658094	PS120410
10	618.2980672782344	0.10201406095934096	centromere	197.73661684481465	PS120410
11	437.347116144602	0.7978637219842938	centromere	601.7451852628171	PS120410
12	-265.1801274605622	0.4183781969239637	centromere	168.76986302891612	PS120410
13	-449.7160215069061	0.7695712140831658	centromere	322.2310022468264	PS120410
14	-618.2980672782344	0.10555002359982746	centromere	253.33763759030262	PS120410
0	484.0	0.7027638378956695	arms	231.551136041797	PS120410
1	286.0	0.4971881050411301	arms	182.33742764630722	PS120410
2	-298.0	0.611793373212175	arms	230.41847321988928	PS120410
3	-484.0	0.7529559735691432	arms	391.7465301820349	PS120410
4	441.0	0.7475374950605662	arms	288.172011400085	PS120410
5	-267.0	0.6020481437630424	arms	223.58882034568546	PS120410
6	-441.0	0.7366791198084958	arms	311.4793546099007	PS120410
7	558.5	0.17182572974138832	arms	250.14298998643858	PS120410
8	372.5	0.9003543806325609	arms	581.5380085958573	PS120410
9	-372.5	0.5539522509470467	arms	224.11362011484698	PS120410
10	-558.5	0.2831903873330468	arms	303.132877040469	PS120410
