	dist	YM	R2	YM_area	area	cpx	chrm
0	407.3548821359577	401.7358686025944	0.9558314535394853	0.888115828868471	telomere	181.13970211844298	PS121240
1	207.32824216685964	32.671024346081765	-14.816142529145841	0.41231885633366694	telomere	211.74481303489836	PS121240
2	-0.0	69.32905763551521	-2.122198104777365	0.5813051519559692	telomere	181.80674440918256	PS121240
3	-200.8183258569795	171.84527943254227	-0.015574233762916334	0.5894910635923774	telomere	188.73546610015705	PS121240
4	-407.3548821359577	337.13208102464927	0.9659859656659009	0.3796994733937267	telomere	178.23103381367912	PS121240
5	753.7841202890918	500.16564333000935	0.9597807115188349	0.8707822158023338	telomere	170.24235341816416	PS121240
6	-325.2883336364832	196.329582682816	0.9474634505481351	0.23313799423420178	telomere	267.61487256885346	PS121240
7	-753.7841202890918	28.417589367340835	-14.978655211590326	0.062390676410015854	telomere	267.8939370542066	PS121240
8	768.6982502907106	34.23926148269914	-1.2095668487209332	0.36353663730338365	telomere	255.20295416598174	PS121240
9	-332.3672667396716	38.03863996180153	-2.3005151973779796	0.16613449223591506	telomere	352.61813540159085	PS121240
10	-768.6982502907106	24.381941106704947	-2.037183708756282	0.031526919201786574	telomere	374.39842751754	PS121240
11	927.1615285375035	49.40495204697234	-2.912964514174896	0.06971917316274487	telomere	227.59171750779672	PS121240
12	719.8892275899119	38.36198744762301	-0.3394916831573911	0.06186290148171371	telomere	298.8983662043969	PS121240
13	512.7694413671704	124.66458816357216	0.9723356586440842	0.25349263044034487	telomere	305.1103590438787	PS121240
14	304.5693681248986	313.87316229423595	0.9320518921952827	0.32724985025567016	telomere	264.2025128106253	PS121240
15	96.74967700204482	1067.6642145103592	0.5995647913627558	0.46492299923203007	telomere	166.3575786343339	PS121240
16	-519.3288938620689	833.2518341137724	0.9551628510712937	0.532079756440497	telomere	248.9074376671557	PS121240
17	-726.5332063987165	40.2458196942391	0.5623962866155523	0.046020861336378276	telomere	378.911520801646	PS121240
18	-927.1615285375035	34.681299936018064	0.15339502144980277	0.0449033724436523	telomere	384.11193808430653	PS121240
19	887.3901340447729	30.33532484723804	0.3168154358095253	0.04099681653629614	telomere	388.8968487351836	PS121240
20	694.9433430143785	37.55919366120182	0.2287535780646227	0.0627104983475612	telomere	332.5792917735968	PS121240
21	493.6782859312327	34.07905796852755	0.325018842440305	0.1382796653205501	telomere	355.08395519131864	PS121240
22	300.4833606042105	260.5204981651287	0.5273353430315793	0.3325364837942834	telomere	298.43609619080473	PS121240
23	-486.97869563257075	437.71095317816923	0.9586592151544702	0.33519039234196774	telomere	207.2821482708494	PS121240
24	-687.6236252485803	41.86443549267945	0.8111658867442832	0.04930577959070839	telomere	484.5858841352185	PS121240
25	-887.3901340447729	36.736421256353644	0.35087855506853227	0.04789581231682401	telomere	382.0644500987138	PS121240
26	876.3425414756492	26.141028229093187	-0.4069220583422706	0.04088528622917432	telomere	377.2680628093355	PS121240
27	676.440130388492	31.440872640339567	-0.9583145641275117	0.04901927090177595	telomere	326.2671935557793	PS121240
28	483.25278064383656	35.07390359269993	0.3219920863975486	0.2514843429690089	telomere	309.85318145342626	PS121240
29	289.41535895663867	725.2670927651697	0.9103910052323388	0.6062051329012822	telomere	204.6804841156233	PS121240
30	-490.0033163153082	222.5509710663346	0.9817586126402053	0.17706721783718513	telomere	443.20125706645786	PS121240
31	-683.1473120784418	46.233354619511694	0.7956226613725046	0.056728850804079946	telomere	401.00941497366045	PS121240
32	-876.3425414756492	32.36148651283615	0.6866832244403014	0.048087878440467136	telomere	447.6781764058286	PS121240
0	872.3366609285661	321.06105362272905	0.8831163738022403	0.8124122920436121	centromere	164.22933580363872	PS121240
1	664.3683089973513	277.9239531025133	0.899213269661641	0.6744149085905554	centromere	201.62947760641418	PS121240
2	-429.08186864513397	125.29664899667704	0.9716498796099651	0.1415275780306462	centromere	483.57285096567347	PS121240
3	-650.9264551391348	36.8912429879516	0.4494411657960702	0.053606833017183234	centromere	357.9286779562086	PS121240
4	-872.3366609285661	67.0225645648364	0.25918362825126984	0.08807672672620723	centromere	238.11741047207454	PS121240
5	925.663545787561	29.046362769333662	-3.492789087685871	0.050936511415375044	centromere	298.3701599203258	PS121240
6	711.4393860336944	31.97617618576326	-3.6657636468978927	0.06789589488108744	centromere	277.59858842275753	PS121240
7	504.1795315163042	474.30094987270826	0.9946403332425283	0.561662141499386	centromere	246.44180419051497	PS121240
8	-511.3482179493735	1106.5707648694083	0.9789250371399495	1.0858163539809986	centromere	160.14198231430373	PS121240
9	-718.620901449436	34.25429292101469	0.2797068872961057	0.04777655464459486	centromere	410.18661706520516	PS121240
