	dist	YM	R2	YM_area	area	cpx	chrm
0	687.321067624149	844.8343469813327	0.9382308528980982	0.5663881103812429	telomere	237.08234847543065	PS150225
1	490.26038999698926	216.26048789419644	0.6145630348070166	0.16784599108581577	telomere	543.8015560361439	PS150225
2	294.0514410779175	11.75302323892909	-7.225528144426043	0.07405367906216215	telomere	636.7709040325019	PS150225
3	97.84298646300613	107.02190243917502	0.8253730417194695	0.4037553968404434	telomere	288.98980260843746	PS150225
4	-98.36793176640444	8.983779868230751	-9.216544029525359	0.07512303592983051	telomere	715.7310981149384	PS150225
5	-294.576390771562	194.1120735570517	0.9691498715825628	0.1843653731296895	telomere	491.22506785674506	PS150225
6	-491.6362984971716	238.0254408184462	0.9643285933586758	0.24856266158266271	telomere	403.8429205797447	PS150225
7	-687.321067624149	258.99606136715994	0.6875150532330299	0.4306167539881891	telomere	206.29964975076246	PS150225
8	562.258170238548	90.08018461302053	-0.7833824745068432	0.15222236681589396	telomere	406.5172769943549	PS150225
9	337.0804800044049	294.9903155425805	0.9703474320845301	0.2969057603860257	telomere	337.4205219863676	PS150225
10	111.90285965961728	625.8847467460955	0.8607862988995725	0.6291829334934321	telomere	206.14429746806627	PS150225
11	-113.27510759209191	246.66801889043037	-0.037802804863116046	0.6014225410536224	telomere	186.52381767343388	PS150225
12	-337.93823400142225	492.18173316509115	0.9880014629714878	0.5510997285240615	telomere	228.75158757510462	PS150225
13	-562.258170238548	558.6554302400758	0.9385306030531315	0.6372656420722782	telomere	229.9656969554435	PS150225
14	594.3368152823784	32.42727439315517	-7.559135270426239	0.20999906566846696	telomere	316.9685601258475	PS150225
15	351.8298594491377	509.6206500435172	0.9977648591428302	0.5551689554466384	telomere	243.46739087340086	PS150225
16	115.6557391572074	22.885527038568796	-1.0187926287633315	0.09729208317469239	telomere	459.6565376718329	PS150225
17	-116.48712375194093	384.5366485553624	0.9836566917620756	0.491938361793891	telomere	230.31945139125196	PS150225
18	-358.9780633966371	21.038330211561966	0.35040563716499773	0.09908464671997548	telomere	489.96287521209706	PS150225
19	-594.3368152823784	309.139595489336	0.7498644550160708	0.48723973142978394	telomere	230.02247575531032	PS150225
20	851.5111567090593	49.04780390100964	0.509649656675131	0.05840582100862435	telomere	391.0178128773572	PS150225
21	602.7414453976099	416.3235495201339	0.8306585249477527	0.3495567159508353	telomere	271.4047916778916	PS150225
22	361.82212480720415	47.24624320185126	0.18491494113915408	0.14838856585299065	telomere	359.861844637987	PS150225
23	122.22213383835188	251.47278290741676	0.9253529183131519	0.326122116622125	telomere	284.9677812458717	PS150225
24	-118.76973520219703	426.31946835006846	0.9836977617236167	0.4907623434587338	telomere	277.4250687386808	PS150225
