	dist	eta	area	cpx	chrm
0	492.43400573071716	0.6598571006485259	telomere	240.8745220535178	PS151240
1	325.97737651561033	0.8517982803596406	telomere	472.6923877315475	PS151240
2	170.82813000205792	0.7262122103736525	telomere	724.211279852478	PS151240
3	-7.0178344238090995	0.7462897390717947	telomere	327.5193421344037	PS151240
4	-160.87961337596508	0.804259544344684	telomere	502.73316968361576	PS151240
5	-327.65263618655655	0.7923575008334652	telomere	701.1057144219224	PS151240
6	-492.43400573071716	0.7165626897729128	telomere	378.96079931706765	PS151240
7	560.9942067437061	0.5804992672729873	telomere	192.32384112610453	PS151240
8	373.9418403976747	0.673458106159083	telomere	383.4085962439344	PS151240
9	186.97727134601146	0.6654329298683466	telomere	240.51443309810122	PS151240
10	-10.606601717798213	0.6384549981699694	telomere	333.89293148332433	PS151240
11	-186.23238171703653	0.6437250265594008	telomere	363.0230027948313	PS151240
12	-373.9418403976747	0.690806362932768	telomere	324.91288359274085	PS151240
13	-560.9942067437061	0.3689270261294335	telomere	265.2474174940062	PS151240
14	585.8882145938762	0.611042888908057	telomere	197.26128592075474	PS151240
15	389.08225351460067	0.629726144230027	telomere	210.46524940028632	PS151240
16	191.55155963865187	0.597415365261059	telomere	412.0702238491966	PS151240
17	-8.0	0.658595568965936	telomere	168.568972593637	PS151240
18	-192.20041623263984	0.6290660596364157	telomere	192.87360275429648	PS151240
19	-389.08225351460067	0.5142928393809774	telomere	378.9637373773785	PS151240
20	-585.8882145938762	0.02319393107453549	telomere	366.82862943329667	PS151240
21	812.5221535441357	0.22593875359497295	telomere	383.91611123992357	PS151240
22	645.963814776029	0.6593938705663032	telomere	324.90310643251064	PS151240
23	450.3545825235933	0.7402738467369854	telomere	285.2880203597082	PS151240
24	263.45065951710956	0.538483532056187	telomere	188.73779139652743	PS151240
25	87.48857068211825	0.4705753775201582	telomere	206.6508295120634	PS151240
26	-88.15469357895812	0.5392252267620266	telomere	706.2415114940486	PS151240
27	-274.05519517060793	0.4540374751840802	telomere	508.765803623812	PS151240
28	-451.0368610213582	0.2483900092698612	telomere	339.03464872193206	PS151240
29	-636.2242136228391	0.21227363206417305	telomere	321.82895897177093	PS151240
30	-812.5221535441357	0.16760947565544904	telomere	267.95039036170965	PS151240
31	759.2932569172467	0.6039777739328103	telomere	293.65495265336176	PS151240
32	579.1815345813435	0.7690236073380561	telomere	721.6310436267322	PS151240
33	411.755084971637	0.7030142746252986	telomere	291.70349284622876	PS151240
34	253.99655509474925	0.5930279327129235	telomere	210.34454951649604	PS151240
