	dist	YM	R2	YM_area	area	cpx	chrm
0	-843.8726207195017	9.192833355833137	-9.091494152073086	0.013938017939745506	telomere	653.8532614138746	PS151203
1	-645.1054177419377	108.87781907834737	0.9801748901829205	0.09411389085825482	telomere	644.3151706007911	PS151203
2	-459.67379738244813	580.8384548782461	0.9510780754114126	0.4980544304498839	telomere	220.60646305175612	PS151203
3	-273.25080054777516	307.1950504212665	0.946600409273876	0.7166222238691692	telomere	178.38747751883056	PS151203
4	285.72714256787015	1343.0011114568467	0.9562838869059085	1.0539829907542655	telomere	155.3582363440879	PS151203
5	472.0699100768868	7.20804649602752	-8.986512189697855	0.06230152644410842	telomere	699.7213356072705	PS151203
6	657.4686304303804	39.50989424638552	0.8184084413831036	0.048444772793600016	telomere	434.78729852647916	PS151203
7	843.8726207195017	9.853053457439792	-9.233595037370987	0.017121566880724793	telomere	652.9390572802563	PS151203
8	-902.4806092099708	11.560681732823499	-5.467477497527361	0.015003271450405418	telomere	662.8782189571059	PS151203
9	-692.6371705301412	29.127331279992422	0.8295903173889039	0.09777950566333662	telomere	642.6323392017998	PS151203
10	98.11855074347562	616.4616949356068	0.8106115069890472	0.587275613592533	telomere	169.48067703716833	PS151203
11	494.3392054045481	128.57148753808957	0.8373930979285326	0.20162031770628838	telomere	434.56840680646303	PS151203
12	691.6460438692612	12.15246228430543	0.062304134471012684	0.028131634727397326	telomere	585.0033391370387	PS151203
13	902.4806092099708	9.123239913301335	-14.617902695691829	0.01943303486270858	telomere	646.5119926887915	PS151203
14	-910.2906129363304	14.349672929117398	-3.542316072911392	0.018873825421340803	telomere	653.4524108476928	PS151203
15	-702.0178060419835	16.70160671805612	-0.6188596492652567	0.05259732928114844	telomere	660.424089679267	PS151203
16	515.6287424106612	534.6213513851808	0.9914181763087323	0.4398089513704014	telomere	246.36139600751721	PS151203
17	714.1967516028059	8.102027312990568	-11.750378098812028	0.024417224095674834	telomere	613.7133344886802	PS151203
18	910.2906129363304	9.763897136710723	-11.069707256302967	0.020719874912189302	telomere	640.0464814465039	PS151203
0	-765.7357572949039	15.196713782538541	-3.5873735230751933	0.022998910364614218	centromere	648.6745683097525	PS151203
1	-633.7533037389234	13.475165795597855	-5.464678805402418	0.03568601487365252	centromere	646.8328476634288	PS151203
2	-457.44972401347013	9.66579680911229	-8.209552698510151	0.03151988737687746	centromere	649.706465435208	PS151203
3	413.90367236834226	47.18078140201712	0.2371425992439995	0.4331437166731121	centromere	255.2783389248633	PS151203
4	590.4076981205445	7.781229564924529	-20.39401649423805	0.01860868378833355	centromere	629.9310814682169	PS151203
5	765.7357572949039	14.532130412072854	-2.9262336473275083	0.019109176877487515	centromere	670.8278957071971	PS151203
6	-653.561206009047	16.529107647646743	-2.4274714582915333	0.020280738819844858	centromere	667.5289305610632	PS151203
7	-677.4896678178937	13.85863954602835	-3.9213792367410756	0.020155496880112957	centromere	657.3027248342057	PS151203
8	-513.0119394322124	9.207613457851926	-12.076565549500346	0.041744104878699215	centromere	696.9216777300715	PS151203
9	345.3784156544818	9.229153530670034	-10.436342700463642	0.038647030406661516	centromere	708.8480515013763	PS151203
10	510.0600454848429	7.705519956367342	-11.145755235724426	0.022570166675373562	centromere	613.6063027292267	PS151203
11	683.8334958160502	13.322965010919038	-4.701785885609222	0.018119189154811182	centromere	663.7907576097559	PS151203
12	-706.3343754908152	13.783641447436985	-3.857593394393306	0.01971364932732966	centromere	658.785760744268	PS151203
13	-554.854260144049	463.8739267503613	0.8187971149131765	0.4519160224351705	centromere	283.71682703998135	PS151203
14	398.6191791672849	65.88169633190975	0.31822248304753753	0.4613402833025517	centromere	229.3493631076018	PS151203
15	552.361521107327	8.727152970057302	-14.457760263909561	0.01758734814665306	centromere	627.7675400969771	PS151203
16	706.3343754908152	13.326201656099897	-5.851467098996758	0.01826580900783173	centromere	660.1420334995198	PS151203
0	-925.6546332191073	17.25181710487243	-1.098297445291899	0.020247305530919666	arms	654.5115079445324	PS151203
1	-755.4776634686164	40.01416823198139	0.8099728093970676	0.1011941761677846	arms	622.3690228799883	PS151203
2	504.96386009297737	938.7991942090191	0.9871737076265158	0.7462963903871578	arms	174.3910710491224	PS151203
3	715.7167735913417	18.257170918252637	-1.034645988853812	0.027554439717295296	arms	631.0756253290134	PS151203
4	925.6546332191073	17.47601664105284	-1.8731463055635666	0.02309690584390534	arms	654.2688934682958	PS151203
5	-877.4990028484362	16.04861314938351	-2.1841471524425513	0.02086675571824034	arms	660.0753380994056	PS151203
6	-812.1222198659509	10.549428225264128	-4.105147462334399	0.07363488122284009	arms	644.4979892920916	PS151203
