	dist	eta	area	cpx	chrm
0	588.2603590248114	0.7690504885713846	telomere	310.57055694797646	PS120330
1	-392.39043056629197	0.6269193124246132	telomere	185.77585958455518	PS120330
2	-588.2603590248114	0.6161984603051731	telomere	453.4163275745308	PS120330
3	732.3612496575716	0.7471251393630365	telomere	329.9765527582633	PS120330
4	524.504528102475	0.4709515247020233	telomere	171.01605574584164	PS120330
5	-525.1152254505672	0.4336175005928411	telomere	499.3260618157025	PS120330
6	-732.3612496575716	0.1959810773227707	telomere	221.90113890134728	PS120330
7	605.2530462542093	0.7180835680960767	telomere	225.59384853304323	PS120330
8	-605.2530462542093	0.754509346035132	telomere	528.6856838508901	PS120330
9	954.7193304840957	0.23670969334748881	telomere	494.02522687358567	PS120330
10	743.8064264309633	0.28610505174464473	telomere	503.36683941936826	PS120330
11	533.0853590186097	0.7600423329927246	telomere	404.26551146120437	PS120330
12	-321.2366728753117	0.5915324840718805	telomere	163.97894654003392	PS120330
13	-534.0683476859492	0.7421018399687793	telomere	228.35541765198366	PS120330
14	-743.9845428501858	0.018228336695786496	telomere	261.448737651717	PS120330
15	-954.7193304840957	0.0687073431353532	telomere	251.73186997554865	PS120330
16	949.8868353651397	0.271796690372509	telomere	516.6296527989809	PS120330
17	738.9993234097038	0.6401116970064236	telomere	359.88593646990046	PS120330
18	517.3567434565824	0.7171741335013031	telomere	285.243547580645	PS120330
19	304.38462510448846	0.4367473963862749	telomere	160.31743926460092	PS120330
20	-317.34523787194286	0.5437815281838203	telomere	179.03528842350693	PS120330
21	-527.2665360138077	0.6072252777533602	telomere	197.3850023780475	PS120330
22	-738.0094850338985	0.4749080133567245	telomere	421.8395204085141	PS120330
23	-949.8868353651397	0.13418473064682623	telomere	336.89239461858597	PS120330
24	936.5300315526459	0.27671912909457475	telomere	544.1018151156064	PS120330
25	726.7712845180388	0.5266043171235141	telomere	423.01859535812457	PS120330
26	515.8609308718775	0.6753584445019754	telomere	273.2403420993579	PS120330
27	305.9517935884671	0.5760465547100219	telomere	231.1063740604834	PS120330
28	95.43846184846024	0.4434995379145906	telomere	169.24325957089513	PS120330
29	-105.91742066345837	0.6259186209583179	telomere	214.66539629623117	PS120330
30	-316.76252934966914	0.6433032323860803	telomere	259.04332710192193	PS120330
31	-526.511633299778	0.7079436697741024	telomere	490.90557899044563	PS120330
32	-737.4310137226397	0.12801780671781848	telomere	500.14505614148106	PS120330
33	-936.5300315526459	0.12215451514249065	telomere	373.94656092077446	PS120330
0	738.020494295382	0.6413298611499494	centromere	161.194228170251	PS120330
1	565.0267692773502	0.7018077816798411	centromere	233.8424815513896	PS120330
2	369.04098688357095	0.5415438582125475	centromere	222.88688015271566	PS120330
3	-184.08218273369098	0.4539626194057478	centromere	185.88323930684953	PS120330
4	-542.0279051857017	-0.043997412777996514	centromere	184.37520933143423	PS120330
5	-738.020494295382	0.07147054748237325	centromere	309.05842372556356	PS120330
6	859.0769755964828	0.07936555578307736	centromere	356.3548964145998	PS120330
7	467.0002676658762	0.61713161120237	centromere	287.43100751365887	PS120330
8	282.00044326206296	0.6381141767555292	centromere	273.80138440472706	PS120330
9	86.00145347608958	0.41874603662796595	centromere	193.13423165648533	PS120330
10	-294.22482899986534	0.3915964715867374	centromere	150.73848623021684	PS120330
11	-479.1380281296821	0.5559862690505	centromere	152.80023447385634	PS120330
12	-675.0979558552966	0.2687145305354225	centromere	212.31312603426989	PS120330
13	-859.0769755964828	0.06886048295366687	centromere	401.04550600023776	PS120330
14	853.5177209642457	0.05493046941426005	centromere	161.03643869723987	PS120330
15	657.5230033998811	0.6623198501844956	centromere	259.8002846987132	PS120330
16	472.53200949776937	0.7392219729032558	centromere	416.08935592567616	PS120330
17	288.5524215805509	0.5600619444109247	centromere	183.86698217319338	PS120330
18	-288.5524215805509	0.5600452857745843	centromere	156.00734620311664	PS120330
19	-472.53200949776937	0.4856125933970641	centromere	172.25185736530932	PS120330
20	-657.5230033998811	0.3819356471206504	centromere	412.12151546980385	PS120330
21	-853.5177209642457	0.06543999244369347	centromere	361.7855201304337	PS120330
0	790.538107873365	0.7983747188091908	arms	380.53353338870886	PS120330
1	-340.9494097369872	0.49566703557039293	arms	232.31699075292704	PS120330
2	-560.2771635538968	0.20451376270883626	arms	492.79449530540234	PS120330
3	-790.538107873365	0.035889208714339205	arms	164.06389622866516	PS120330
4	991.9240142268964	0.08210025477831606	arms	220.26025073942833	PS120330
5	541.7667856190521	0.7493263441109748	arms	359.4696070111354	PS120330
6	322.55580912456065	0.48377995764372306	arms	153.62704073620125	PS120330
7	-334.5538073314964	0.6031185521194283	arms	191.3653788042417	PS120330
8	-772.6870323746866	0.8287620395419479	arms	559.0267450922549	PS120330
9	-991.9240142268964	0.05112804722879516	arms	256.07393636895597	PS120330
10	853.6793894665608	0.6466957482742851	arms	180.49876077735496	PS120330
11	645.7371756372712	0.722468816617904	arms	233.76473843161511	PS120330
12	426.5354615972745	0.4897559742064884	arms	170.66340395125906	PS120330
13	-207.5728787679161	0.52337849173083	arms	160.68914758917435	PS120330
14	-426.8588759765925	0.45056472028118744	arms	175.01479196488174	PS120330
15	-634.7412858795306	0.3559391105153775	arms	382.4976726674547	PS120330
16	-853.6793894665608	0.06829058079353201	arms	284.0958888366504	PS120330
