	dist	YM	R2	YM_area	area	cpx	chrm
0	-971.2139311191947	267.42149916351195	0.9490627601472283	0.22123854554888409	telomere	273.45059098999945	PS130243
1	-701.587129300417	1138.945500123894	0.9907109403195534	1.0882014338979606	telomere	177.9344095523619	PS130243
2	417.5314359422533	158.24654298185754	0.18679045133711447	0.7779716011450035	telomere	168.57342196895968	PS130243
3	701.587129300417	75.87380807999553	0.12518115229880566	0.4084195545862622	telomere	176.93617328197627	PS130243
4	971.2139311191947	51.48844358048811	-1.9064592213665676	0.2653579411633866	telomere	212.9324679796207	PS130243
5	-1183.5710794033453	36.56633549730882	-5.577836351067275	0.15937079688810274	telomere	244.80390105040772	PS130243
6	-913.0128695697558	162.3233525264149	0.8456649889054852	0.2505841198721614	telomere	225.42505216073232	PS130243
7	927.2974172292296	568.4146989943301	0.8800895830574617	0.772516588265568	telomere	167.61553031714232	PS130243
8	1183.5710794033453	27.550648355397207	-8.168977453354243	0.12389680544558908	telomere	274.8633162469823	PS130243
9	-1136.5590613778063	30.851989921817754	-5.307239753407598	0.17321358585013544	telomere	240.57003912190544	PS130243
10	867.0020184520911	781.9911318087194	0.881766291341281	0.8245660498914523	telomere	173.38408641387628	PS130243
11	1136.5590613778063	26.388236568097895	-1.7157605298484526	0.10174100319967495	telomere	300.84276232647585	PS130243
12	959.3780537410682	26.071953628091983	0.531727008358184	0.05908852178467812	telomere	399.89178104878306	PS130243
13	732.95992387033	49.7060629306399	0.721804462993122	0.33941724659808997	telomere	278.8314485191768	PS130243
14	521.4453470882639	25.46627095223653	0.43058457338700895	0.14000419640254239	telomere	441.75521566706675	PS130243
15	309.9552387039135	1017.5618535631102	0.9215603454512911	0.669359580428866	telomere	168.15347050153082	PS130243
16	-536.3396778162138	321.9909191587393	0.97175343312913	0.10915887972569592	telomere	683.4887476479817	PS130243
17	-747.8550996015204	45.57684994890019	0.951229582526604	0.04353662993769493	telomere	657.4194213027929	PS130243
18	-959.3780537410682	27.10883683901489	0.907936906914679	0.03610255330135661	telomere	627.2452331383286	PS130243
19	965.0291446376115	15.577133078406817	0.28977147868807496	0.020967372335982244	telomere	642.1889298779131	PS130243
20	754.037300138395	11.856557457352705	-8.06709701218696	0.043812537004781646	telomere	536.6415835976195	PS130243
21	543.0517931100127	31.665739175583184	-0.2853181022303104	0.16316777561896625	telomere	367.9553243387711	PS130243
22	316.0889906339669	143.1141445364047	0.4666665150224174	0.208295549569853	telomere	359.208921770816	PS130243
23	-543.0517931100127	448.44636999664624	0.950745063682065	0.12848399436685687	telomere	669.4378458315218	PS130243
24	-754.037300138395	16.26692477337422	0.08393097787364268	0.02496704832264964	telomere	678.0975377006607	PS130243
25	-965.0291446376115	22.489048609606478	0.6594163565888466	0.03379390931759757	telomere	574.1840322775316	PS130243
26	897.2948233440334	28.862850410916217	-4.22951871151055	0.08590423760250544	telomere	307.9139644313776	PS130243
27	671.3940720620044	118.47990556935459	0.8947779589307353	0.37810351274426984	telomere	288.4402783226054	PS130243
28	445.05505277437305	40.41236060830579	0.7782322212547323	0.22052746630565703	telomere	365.55713894882	PS130243
