	dist	eta	area	cpx	chrm
0	-586.3522831881871	0.8832616040042008	telomere	536.5680619809042	PS130328
1	-391.8418048141367	0.5199868744888403	telomere	194.1951275510778	PS130328
2	8.48528137423857	0.4961826574830318	telomere	152.7717666574946	PS130328
3	197.3854097951518	0.583996404133588	telomere	197.60458491188297	PS130328
4	391.8418048141367	0.7411369745450563	telomere	438.67101602149523	PS130328
5	586.3522831881871	0.5074132224839463	telomere	182.88658047419096	PS130328
6	-585.8764801560138	0.8169064558259316	telomere	553.306204235829	PS130328
7	-391.3518238107496	0.550723409791055	telomere	174.16628563570953	PS130328
8	196.85337182786583	0.5351448029872667	telomere	167.9982241870805	PS130328
9	391.3518238107496	0.7722946202668858	telomere	485.2492078756538	PS130328
10	585.8764801560138	0.4395064790090075	telomere	223.52278740179656	PS130328
11	-500.17696868208554	0.7535445030299683	telomere	499.2978361245246	PS130328
12	300.0966510976089	0.5653179775653326	telomere	195.07146985562542	PS130328
13	500.17696868208554	0.7781721423429317	telomere	363.1071562849653	PS130328
14	-467.6122859805974	0.7095921213102188	telomere	368.3299523328807	PS130328
15	-282.5690181176981	0.435494779241796	telomere	160.44863246782347	PS130328
16	467.6122859805974	0.6667636044479746	telomere	205.06800207701133	PS130328
17	-659.6620346813966	0.3032596876035192	telomere	195.54117352816718	PS130328
18	-475.03473557204217	0.7448467999247856	telomere	396.2895353155841	PS130328
19	-282.7330896800019	0.4646335951874646	telomere	158.72856751194774	PS130328
20	279.0161285660741	0.6046279346686914	telomere	161.12400961006244	PS130328
21	475.03473557204217	0.6624214472369343	telomere	284.23697262765234	PS130328
22	659.6620346813966	0.2795311914824675	telomere	219.96818237847754	PS130328
23	-648.2568935229305	0.4290623875333217	telomere	292.31106679682546	PS130328
24	-467.5232614533741	0.7821578376909869	telomere	433.8713268229143	PS130328
25	287.4804341168282	0.6414249434539778	telomere	175.7702100356497	PS130328
26	467.2312061495893	0.7334179226633846	telomere	323.4654975034042	PS130328
27	648.2568935229305	0.29634787779094796	telomere	181.42212655769697	PS130328
0	-447.2485326974254	0.8110936884450057	centromere	443.1309234988445	PS130328
1	258.77838008612696	0.7114191419257475	centromere	281.3682935662699	PS130328
2	447.2485326974254	0.6512912286044954	centromere	190.86675091842244	PS130328
3	-429.6094156323858	0.8492299188763089	centromere	447.2153742048712	PS130328
4	-252.77114154903046	0.5533723678540425	centromere	161.8039540420508	PS130328
5	429.6094156323858	0.6352795397107133	centromere	174.7005111932657	PS130328
6	-421.6020042646856	0.8461771411830566	centromere	546.4563418151859	PS130328
7	-257.69798214188637	0.6228596078249453	centromere	240.25073555906488	PS130328
8	-83.0857990272706	0.5855715092342724	centromere	157.69623822008657	PS130328
9	83.0857990272706	0.6230511159705401	centromere	186.78662548959073	PS130328
10	258.6836871547953	0.6636407120769888	centromere	179.16761316549253	PS130328
11	421.6020042646856	0.7049596597195997	centromere	225.35383733008666	PS130328
0	-103.46496991735899	0.6593389988213303	arms	208.62128242434926	PS130328
1	103.46496991735899	0.7354365269606267	arms	335.63766941002757	PS130328
2	-403.4615842927304	0.5271899654067641	arms	163.5261570835121	PS130328
3	203.65473232900825	0.5506335097722886	arms	158.77646331094365	PS130328
4	403.4615842927304	0.740682654346017	arms	285.58718248363607	PS130328
5	-394.99936708810054	0.7535681893037975	arms	232.4580690011212	PS130328
6	194.8242798010556	0.6044915474271284	arms	157.64404133199503	PS130328
7	394.99936708810054	0.7171928521667514	arms	284.14683032903565	PS130328
