	dist	eta	area	cpx	chrm
0	448.88556448163934	0.6548013772970747	telomere	365.7872918458165	PS140538
1	270.67739100264725	0.6462297866731168	telomere	392.20673674737895	PS140538
2	91.25376704553078	0.4915185391029815	telomere	264.28303804610505	PS140538
3	-92.15883028771579	0.42829221975399434	telomere	238.50973078672052	PS140538
4	-270.2059399791204	0.3399889170051913	telomere	228.29384672871356	PS140538
5	-448.88556448163934	0.6333644409782963	telomere	467.51706145116543	PS140538
6	640.9621673702746	0.2917008332495382	telomere	207.56112209962544	PS140538
7	462.2299211431471	0.5510482591557954	telomere	378.59407038470965	PS140538
8	268.47439356482397	0.4606144859528435	telomere	386.5096365348769	PS140538
9	88.87350561331537	0.4375209791322787	telomere	210.16097600287333	PS140538
10	-89.36721994109473	0.3231120620084569	telomere	183.1733506081938	PS140538
11	-268.1016598232842	0.3137991394238381	telomere	193.13740606445913	PS140538
12	-461.8706528888797	0.45041238650927906	telomere	312.0049571019781	PS140538
13	-640.9621673702746	0.10411151837282928	telomere	295.0610600231514	PS140538
14	764.8655110540676	0.25583945600108704	telomere	217.93842079357864	PS140538
15	570.2904961508652	0.5888886240928581	telomere	436.4404156215371	PS140538
16	382.4620896245797	0.5422838304427299	telomere	359.0685279325695	PS140538
17	188.7942001227792	0.35209271911644724	telomere	202.92939763242134	PS140538
18	-0.5	0.3378494442933788	telomere	167.1828106486513	PS140538
19	-194.222166603094	0.32142825188538604	telomere	173.04061498834994	PS140538
20	-381.96891234758886	0.4917997241256453	telomere	348.15180274995055	PS140538
21	-576.579786326229	0.20906604850711552	telomere	353.96794197772545	PS140538
22	-764.8655110540676	0.0671270684001708	telomere	241.4929393794514	PS140538
23	775.516602014425	0.05586302028451795	telomere	335.1139661766475	PS140538
24	597.3449589642487	0.5224874391222083	telomere	305.9038984839458	PS140538
25	-443.1907038736259	0.478198497026207	telomere	370.2652719911463	PS140538
26	-606.2515979360385	-0.1293578016703565	telomere	381.57051044888135	PS140538
27	-775.516602014425	0.045118673653287145	telomere	299.8513026517096	PS140538
28	181.5358091396846	0.13422476112848325	telomere	318.04807130519464	PS140538
29	-5.5	0.05347023218467539	telomere	328.6545119747525	PS140538
30	-181.5358091396846	-0.004334583786860469	telomere	208.25522515468515	PS140538
31	704.161380650771	0.004583138711457435	telomere	187.68967960414795	PS140538
32	-535.405687306364	0.15629396541617147	telomere	334.6886386957011	PS140538
33	-704.161380650771	-0.006109695639409329	telomere	195.6960120527816	PS140538
0	763.1076267473678	0.6305603860547095	centromere	230.78386668091798	PS140538
1	-375.54127602701675	0.0839546925670499	centromere	329.508074415314	PS140538
2	-572.4615707626145	0.06410142066200519	centromere	295.73779652774	PS140538
3	-763.1076267473678	-0.01076680257733087	centromere	220.91027998330947	PS140538
4	720.4000624652944	0.5593167403306918	centromere	338.6094696959615	PS140538
5	538.6067675029715	0.4259119165054811	centromere	183.2254111038161	PS140538
6	-364.02781487133643	0.29973021107327746	centromere	463.2790196364888	PS140538
7	-545.8436131347513	0.12579922326240156	centromere	317.9859815865277	PS140538
8	-720.4000624652944	-0.00546315538522224	centromere	204.70085686361438	PS140538
9	734.0900830279619	0.07677700623119621	centromere	256.8067595779735	PS140538
10	570.329948363226	0.48684716824914975	centromere	352.93933910356884	PS140538
11	-411.77815629292434	-0.15166361733759826	centromere	414.4601015353079	PS140538
12	-575.5425701023339	-0.13527561203468275	centromere	309.139027720268	PS140538
13	-734.0900830279619	-0.031038002321182256	centromere	181.5799288394246	PS140538
0	-0.0	0.15099696351931002	arms	382.52409470704424	PS140538
1	99.02019995940222	0.13800693133224162	arms	320.30030870627604	PS140538
2	-99.02019995940222	0.16018120818790893	arms	290.614368591966	PS140538
3	103.00485425454472	0.17423088003664366	arms	383.44332376653495	PS140538
4	-103.00485425454472	-0.04191240672847196	arms	178.2250984380429	PS140538
