	Time (s)	Force (pN)	s.e.m	Delta F	Chromosome
60	0.029541015625	135.62027763322985	2.775492139394321	35.905892192107885	Chromosome10_20Hz
61	0.030029296875	135.25982259580493	2.729259642010357	35.905892192107885	Chromosome10_20Hz
62	0.030517578125	135.56849060325	2.747793656809268	35.905892192107885	Chromosome10_20Hz
63	0.031005859375	135.20804002380848	2.693759281602174	35.905892192107885	Chromosome10_20Hz
64	0.031494140625	135.1584860013983	2.8238347278543765	35.905892192107885	Chromosome10_20Hz
65	0.031982421875	135.0893159309545	2.7571208063397035	35.905892192107885	Chromosome10_20Hz
66	0.032470703125	134.7909940187541	2.784479815705709	35.905892192107885	Chromosome10_20Hz
67	0.032958984375	134.70007422099835	2.8209872301653744	35.905892192107885	Chromosome10_20Hz
68	0.033447265625	134.74843033537311	2.748122384681859	35.905892192107885	Chromosome10_20Hz
69	0.033935546875	135.30912266053264	2.859555249287736	35.905892192107885	Chromosome10_20Hz
70	0.034423828125	134.35103696329048	2.7561279665550127	35.905892192107885	Chromosome10_20Hz
71	0.034912109375	134.34940055179695	2.7595885294222837	35.905892192107885	Chromosome10_20Hz
72	0.035400390625	134.3378683750678	2.909117365546208	35.905892192107885	Chromosome10_20Hz
73	0.035888671875	133.8979585152797	2.8379762859994364	35.905892192107885	Chromosome10_20Hz
74	0.036376953125	134.71850293489106	2.75043832159846	35.905892192107885	Chromosome10_20Hz
75	0.036865234375	134.1907142115118	2.7960771251873306	35.905892192107885	Chromosome10_20Hz
76	0.037353515625	134.21188101144057	2.878481519795552	35.905892192107885	Chromosome10_20Hz
77	0.037841796875	133.96104922270723	2.9003831652964975	35.905892192107885	Chromosome10_20Hz
78	0.038330078125	134.13017807594414	2.7903795410096226	35.905892192107885	Chromosome10_20Hz
79	0.038818359375	134.83522977749587	2.8661981171842266	35.905892192107885	Chromosome10_20Hz
80	0.039306640625	133.67970183758283	2.837320596749141	35.905892192107885	Chromosome10_20Hz
81	0.039794921875	134.2692048936468	2.891828159202728	35.905892192107885	Chromosome10_20Hz
82	0.040283203125	134.43913157854107	2.927797165225199	35.905892192107885	Chromosome10_20Hz
83	0.040771484375	133.417852456039	2.8848658791372426	35.905892192107885	Chromosome10_20Hz
84	0.041259765625	134.07204232495928	2.9225113149471187	35.905892192107885	Chromosome10_20Hz
85	0.041748046875	133.57547256459176	2.806849358295825	35.905892192107885	Chromosome10_20Hz
86	0.042236328125	134.13793474600416	2.8438473419755232	35.905892192107885	Chromosome10_20Hz
87	0.042724609375	133.46587591642924	2.8880616083205966	35.905892192107885	Chromosome10_20Hz
88	0.043212890625	133.81165600935614	2.9087738853558633	35.905892192107885	Chromosome10_20Hz
89	0.043701171875	134.1475210682432	2.947230749883739	35.905892192107885	Chromosome10_20Hz
90	0.044189453125	133.73084979169434	2.969316129798299	35.905892192107885	Chromosome10_20Hz
91	0.044677734375	133.96945307405994	3.0127025398610496	35.905892192107885	Chromosome10_20Hz
92	0.045166015625	133.48540531010784	2.9286333069780155	35.905892192107885	Chromosome10_20Hz
93	0.045654296875	133.13697643818423	2.91900639468253	35.905892192107885	Chromosome10_20Hz
94	0.046142578125	133.37223486981438	2.9390172844857827	35.905892192107885	Chromosome10_20Hz
95	0.046630859375	133.2759949662483	2.862372787425046	35.905892192107885	Chromosome10_20Hz
96	0.047119140625	133.4696195172006	2.9910519124915327	35.905892192107885	Chromosome10_20Hz
97	0.047607421875	133.25693730826774	2.9700433067224976	35.905892192107885	Chromosome10_20Hz
98	0.048095703125	133.15919826962258	2.843977203745657	35.905892192107885	Chromosome10_20Hz
99	0.048583984375	132.86291652957763	2.9003512715234923	35.905892192107885	Chromosome10_20Hz
100	0.049072265625	132.7376669437818	2.9190052044001433	35.905892192107885	Chromosome10_20Hz
101	0.049560546875	133.32635382045507	2.903997360321178	35.905892192107885	Chromosome10_20Hz
102	0.050048828125	132.89987844365166	2.8524210825562535	35.905892192107885	Chromosome10_20Hz
103	0.050537109375	132.72760763318823	2.8458604213629046	35.905892192107885	Chromosome10_20Hz
104	0.051025390625	132.99827188478574	2.942798011922804	35.905892192107885	Chromosome10_20Hz
105	0.051513671875	132.92464471516945	2.9307969509335208	35.905892192107885	Chromosome10_20Hz
106	0.052001953125	133.28449435108	3.089943963315061	35.905892192107885	Chromosome10_20Hz
107	0.052490234375	132.41794299013182	2.936088121682407	35.905892192107885	Chromosome10_20Hz
108	0.052978515625	132.38539267432535	2.944187021061987	35.905892192107885	Chromosome10_20Hz
109	0.053466796875	132.82048960681135	3.0195882421037292	35.905892192107885	Chromosome10_20Hz
110	0.053955078125	132.60883999209972	2.9185725007717926	35.905892192107885	Chromosome10_20Hz
111	0.054443359375	132.59685836958957	2.940514136337928	35.905892192107885	Chromosome10_20Hz
112	0.054931640625	132.0626085545493	2.914518998088874	35.905892192107885	Chromosome10_20Hz
113	0.055419921875	132.69312649476956	2.9490693733281628	35.905892192107885	Chromosome10_20Hz
114	0.055908203125	132.56380201740288	2.9327639492746664	35.905892192107885	Chromosome10_20Hz
115	0.056396484375	131.9916669330821	2.8908525508944316	35.905892192107885	Chromosome10_20Hz
116	0.056884765625	132.39541937900722	2.9055202770982245	35.905892192107885	Chromosome10_20Hz
117	0.057373046875	131.78648194694392	2.8620782444449615	35.905892192107885	Chromosome10_20Hz
118	0.057861328125	131.46839731537173	2.882499712356185	35.905892192107885	Chromosome10_20Hz
119	0.058349609375	131.76294563673062	2.9600431839357872	35.905892192107885	Chromosome10_20Hz
120	0.058837890625	131.76175767626145	3.0136043346528845	35.905892192107885	Chromosome10_20Hz
121	0.059326171875	132.24722514213389	2.9737720437127666	35.905892192107885	Chromosome10_20Hz
122	0.059814453125	130.97491995861355	3.134890823537352	35.905892192107885	Chromosome10_20Hz
123	0.060302734375	130.84494347354237	3.070135678055227	35.905892192107885	Chromosome10_20Hz
124	0.060791015625	131.47371985280935	3.056109101346453	35.905892192107885	Chromosome10_20Hz
125	0.061279296875	130.79483699277606	2.9893184626997633	35.905892192107885	Chromosome10_20Hz
126	0.061767578125	131.17261848006578	3.117674655651239	35.905892192107885	Chromosome10_20Hz
127	0.062255859375	130.04210281129997	3.0669435808118157	35.905892192107885	Chromosome10_20Hz
128	0.062744140625	130.99739280030735	3.1930543748226956	35.905892192107885	Chromosome10_20Hz
129	0.063232421875	130.5048407514261	3.0882529208445177	35.905892192107885	Chromosome10_20Hz
130	0.063720703125	130.45369393944256	3.0948911770220273	35.905892192107885	Chromosome10_20Hz
131	0.064208984375	130.59302776851445	3.1501585965871204	35.905892192107885	Chromosome10_20Hz
132	0.064697265625	130.2117670278162	3.1397665400279506	35.905892192107885	Chromosome10_20Hz
133	0.065185546875	130.47284075709112	3.0394154325536955	35.905892192107885	Chromosome10_20Hz
134	0.065673828125	130.49687359823244	3.220188322941277	35.905892192107885	Chromosome10_20Hz
135	0.066162109375	130.25335651287423	3.08322767065235	35.905892192107885	Chromosome10_20Hz
136	0.066650390625	130.404375416453	3.1110876328744035	35.905892192107885	Chromosome10_20Hz
137	0.067138671875	129.47212369617455	3.2543119788680834	35.905892192107885	Chromosome10_20Hz
138	0.067626953125	129.977328349332	3.2204395661057412	35.905892192107885	Chromosome10_20Hz
139	0.068115234375	129.74722559392606	3.2281009639671026	35.905892192107885	Chromosome10_20Hz
140	0.068603515625	129.77868138270063	3.2224307525701086	35.905892192107885	Chromosome10_20Hz
141	0.069091796875	130.15898627280924	3.2635852888447108	35.905892192107885	Chromosome10_20Hz
142	0.069580078125	129.85420816904528	3.237286869263383	35.905892192107885	Chromosome10_20Hz
143	0.070068359375	130.49919771814052	3.265853290151112	35.905892192107885	Chromosome10_20Hz
144	0.070556640625	130.22158837051893	3.3482994997491953	35.905892192107885	Chromosome10_20Hz
145	0.071044921875	129.97550385515035	3.2333687428611673	35.905892192107885	Chromosome10_20Hz
146	0.071533203125	130.1379778602411	3.3018083222748427	35.905892192107885	Chromosome10_20Hz
147	0.072021484375	129.40126106575204	3.2296959441506896	35.905892192107885	Chromosome10_20Hz
148	0.072509765625	129.8950514024192	3.2081295054688943	35.905892192107885	Chromosome10_20Hz
149	0.072998046875	129.6438068633715	3.3422098663107067	35.905892192107885	Chromosome10_20Hz
150	0.073486328125	129.47736948998056	3.248945006714055	35.905892192107885	Chromosome10_20Hz
151	0.073974609375	129.7383085218397	3.448761966522153	35.905892192107885	Chromosome10_20Hz
152	0.074462890625	129.80828272406617	3.276142426811517	35.905892192107885	Chromosome10_20Hz
153	0.074951171875	129.64777583178304	3.2382728125779083	35.905892192107885	Chromosome10_20Hz
154	0.075439453125	128.81474253746765	3.331174137680689	35.905892192107885	Chromosome10_20Hz
155	0.075927734375	129.38621224013377	3.367241935998924	35.905892192107885	Chromosome10_20Hz
156	0.076416015625	129.8522751358628	3.3196997043928347	35.905892192107885	Chromosome10_20Hz
157	0.076904296875	128.63988185970553	3.3494576481819283	35.905892192107885	Chromosome10_20Hz
158	0.077392578125	129.03103854985355	3.360140161091798	35.905892192107885	Chromosome10_20Hz
159	0.077880859375	128.85913926256876	3.4448474772345334	35.905892192107885	Chromosome10_20Hz
160	0.078369140625	128.9514471510898	3.3181257277848255	35.905892192107885	Chromosome10_20Hz
161	0.078857421875	129.6195213172042	3.382144312855128	35.905892192107885	Chromosome10_20Hz
162	0.079345703125	129.05932644404365	3.3962296652643484	35.905892192107885	Chromosome10_20Hz
163	0.079833984375	129.483196111128	3.356819906311307	35.905892192107885	Chromosome10_20Hz
164	0.080322265625	128.98968474843034	3.382155160875852	35.905892192107885	Chromosome10_20Hz
165	0.080810546875	129.11658865133901	3.388405722685482	35.905892192107885	Chromosome10_20Hz
166	0.081298828125	128.7753047109929	3.482880477845168	35.905892192107885	Chromosome10_20Hz
167	0.081787109375	128.9647864690239	3.4362872145764647	35.905892192107885	Chromosome10_20Hz
168	0.082275390625	129.14480857049296	3.5236367731414777	35.905892192107885	Chromosome10_20Hz
169	0.082763671875	128.38528602242573	3.4527222754164653	35.905892192107885	Chromosome10_20Hz
170	0.083251953125	128.8242930116253	3.390337279574608	35.905892192107885	Chromosome10_20Hz
171	0.083740234375	128.73726341229337	3.5068010393550377	35.905892192107885	Chromosome10_20Hz
172	0.084228515625	128.4953104527805	3.461981836605957	35.905892192107885	Chromosome10_20Hz
173	0.084716796875	128.50909637959708	3.349253222337787	35.905892192107885	Chromosome10_20Hz
174	0.085205078125	128.10479924915464	3.4410007713739104	35.905892192107885	Chromosome10_20Hz
175	0.085693359375	128.72317460050542	3.4516241293709458	35.905892192107885	Chromosome10_20Hz
176	0.086181640625	127.94542689522557	3.529604797949889	35.905892192107885	Chromosome10_20Hz
177	0.086669921875	128.28628176388005	3.401833000450801	35.905892192107885	Chromosome10_20Hz
178	0.087158203125	128.7955214815005	3.485609454616671	35.905892192107885	Chromosome10_20Hz
179	0.087646484375	128.28508536640098	3.5207141580865065	35.905892192107885	Chromosome10_20Hz
180	0.088134765625	128.2865500165837	3.470762696449367	35.905892192107885	Chromosome10_20Hz
181	0.088623046875	128.20527648436442	3.56529428090588	35.905892192107885	Chromosome10_20Hz
182	0.089111328125	128.07221072732514	3.492400638093502	35.905892192107885	Chromosome10_20Hz
183	0.089599609375	128.0020074731747	3.4768495978114533	35.905892192107885	Chromosome10_20Hz
184	0.090087890625	127.90634478635191	3.4971526414118483	35.905892192107885	Chromosome10_20Hz
185	0.090576171875	128.8336653875039	3.4396644774199947	35.905892192107885	Chromosome10_20Hz
186	0.091064453125	127.96601095198537	3.50344328354376	35.905892192107885	Chromosome10_20Hz
187	0.091552734375	128.01750408664628	3.5101442150551643	35.905892192107885	Chromosome10_20Hz
188	0.092041015625	128.58868715203258	3.529490840544545	35.905892192107885	Chromosome10_20Hz
189	0.092529296875	128.03351764197816	3.64853208210715	35.905892192107885	Chromosome10_20Hz
190	0.093017578125	128.13373318250945	3.6473166863255515	35.905892192107885	Chromosome10_20Hz
191	0.093505859375	127.90594205728951	3.6567661784064636	35.905892192107885	Chromosome10_20Hz
192	0.093994140625	128.31628086052493	3.557882394054868	35.905892192107885	Chromosome10_20Hz
193	0.094482421875	128.25026155274585	3.6494490173269254	35.905892192107885	Chromosome10_20Hz
194	0.094970703125	127.51484969473667	3.619192728660498	35.905892192107885	Chromosome10_20Hz
195	0.095458984375	127.73245285417272	3.6334793402379963	35.905892192107885	Chromosome10_20Hz
196	0.095947265625	127.64263933631425	3.6679980781425847	35.905892192107885	Chromosome10_20Hz
197	0.096435546875	127.5834362483119	3.523165313652436	35.905892192107885	Chromosome10_20Hz
198	0.096923828125	127.54191042767796	3.6405103889352644	35.905892192107885	Chromosome10_20Hz
199	0.097412109375	127.6223879703818	3.637591633222136	35.905892192107885	Chromosome10_20Hz
200	0.097900390625	128.11899486833002	3.6309976431998394	35.905892192107885	Chromosome10_20Hz
201	0.098388671875	127.3382041656866	3.6447236401602994	35.905892192107885	Chromosome10_20Hz
202	0.098876953125	127.3670006015699	3.5940290345315544	35.905892192107885	Chromosome10_20Hz
203	0.099365234375	127.84492438582892	3.7368209105967325	35.905892192107885	Chromosome10_20Hz
204	0.099853515625	127.41791099306187	3.7084756396920375	35.905892192107885	Chromosome10_20Hz
205	0.100341796875	127.42949257603676	3.651523285560876	35.905892192107885	Chromosome10_20Hz
206	0.100830078125	127.15061100837545	3.6368686201933746	35.905892192107885	Chromosome10_20Hz
207	0.101318359375	127.3258272195245	3.6506474353754883	35.905892192107885	Chromosome10_20Hz
208	0.101806640625	127.20799008115303	3.6455323296346407	35.905892192107885	Chromosome10_20Hz
209	0.102294921875	126.97554522653407	3.6302130516846827	35.905892192107885	Chromosome10_20Hz
210	0.102783203125	127.49624104042307	3.631775921329317	35.905892192107885	Chromosome10_20Hz
211	0.103271484375	127.37662512983195	3.6956846518460718	35.905892192107885	Chromosome10_20Hz
212	0.103759765625	127.17155807761827	3.636168499240613	35.905892192107885	Chromosome10_20Hz
213	0.104248046875	127.80474067609843	3.745466746709434	35.905892192107885	Chromosome10_20Hz
214	0.104736328125	127.24705914766203	3.6465948594360196	35.905892192107885	Chromosome10_20Hz
215	0.105224609375	127.8291172609185	3.6926003730892267	35.905892192107885	Chromosome10_20Hz
216	0.105712890625	127.23499757619338	3.6489745153220143	35.905892192107885	Chromosome10_20Hz
217	0.106201171875	127.06917319394144	3.614854090016406	35.905892192107885	Chromosome10_20Hz
218	0.106689453125	126.94344925660607	3.5585000244157596	35.905892192107885	Chromosome10_20Hz
219	0.107177734375	127.21666229573789	3.6164869629958085	35.905892192107885	Chromosome10_20Hz
220	0.107666015625	127.43077581208506	3.656342592941113	35.905892192107885	Chromosome10_20Hz
221	0.108154296875	127.2179958222601	3.641167107668689	35.905892192107885	Chromosome10_20Hz
222	0.108642578125	127.16798465391572	3.5850937126635665	35.905892192107885	Chromosome10_20Hz
223	0.109130859375	127.18690496179615	3.701772999202838	35.905892192107885	Chromosome10_20Hz
224	0.109619140625	126.8514103576454	3.661251990774945	35.905892192107885	Chromosome10_20Hz
225	0.110107421875	127.05915872108177	3.698902938059518	35.905892192107885	Chromosome10_20Hz
226	0.110595703125	126.49222112960638	3.6308275093830282	35.905892192107885	Chromosome10_20Hz
227	0.111083984375	126.99188649891015	3.6155369207563655	35.905892192107885	Chromosome10_20Hz
228	0.111572265625	127.02698062846783	3.802770686693011	35.905892192107885	Chromosome10_20Hz
229	0.112060546875	126.5976564897429	3.625149236901995	35.905892192107885	Chromosome10_20Hz
230	0.112548828125	127.06151386265947	3.6254936203634305	35.905892192107885	Chromosome10_20Hz
231	0.113037109375	127.02524923613784	3.693240948122552	35.905892192107885	Chromosome10_20Hz
232	0.113525390625	126.73160249586817	3.6564983606942603	35.905892192107885	Chromosome10_20Hz
233	0.114013671875	127.04960319945535	3.674971416192026	35.905892192107885	Chromosome10_20Hz
234	0.114501953125	126.75642638958465	3.727134151569686	35.905892192107885	Chromosome10_20Hz
235	0.114990234375	127.00022779112389	3.6482920706887683	35.905892192107885	Chromosome10_20Hz
236	0.115478515625	126.87713111656784	3.7368828447414284	35.905892192107885	Chromosome10_20Hz
237	0.115966796875	127.07377331701112	3.730182564636121	35.905892192107885	Chromosome10_20Hz
238	0.116455078125	126.90013663201375	3.740898484784688	35.905892192107885	Chromosome10_20Hz
239	0.116943359375	126.73983930179331	3.674453387112728	35.905892192107885	Chromosome10_20Hz
240	0.117431640625	127.04443149659659	3.717068013496581	35.905892192107885	Chromosome10_20Hz
241	0.117919921875	126.5833601790912	3.7415570452899454	35.905892192107885	Chromosome10_20Hz
242	0.118408203125	126.34144524138719	3.7203844478423074	35.905892192107885	Chromosome10_20Hz
243	0.118896484375	126.97379172850127	3.7564411698231273	35.905892192107885	Chromosome10_20Hz
244	0.119384765625	126.74248027010835	3.679449817159856	35.905892192107885	Chromosome10_20Hz
245	0.119873046875	126.79472555130751	3.796449111109663	35.905892192107885	Chromosome10_20Hz
246	0.120361328125	126.07713556880596	3.7065101436065153	35.905892192107885	Chromosome10_20Hz
247	0.120849609375	126.34010685161037	3.711539441103812	35.905892192107885	Chromosome10_20Hz
248	0.121337890625	126.52921966546138	3.781397001309084	35.905892192107885	Chromosome10_20Hz
249	0.121826171875	126.04889851773233	3.665246007453408	35.905892192107885	Chromosome10_20Hz
250	0.122314453125	127.01566862453872	3.7161949374347945	35.905892192107885	Chromosome10_20Hz
251	0.122802734375	126.55171365494424	3.6967966923893534	35.905892192107885	Chromosome10_20Hz
252	0.123291015625	127.26669866458347	3.8047931795780565	35.905892192107885	Chromosome10_20Hz
253	0.123779296875	126.51119596488707	3.7069770002701814	35.905892192107885	Chromosome10_20Hz
254	0.124267578125	126.24348606678484	3.711585331472492	35.905892192107885	Chromosome10_20Hz
255	0.124755859375	126.50751238109883	3.8550975488809716	35.905892192107885	Chromosome10_20Hz
256	0.125244140625	126.18944208139065	3.8054665018340916	35.905892192107885	Chromosome10_20Hz
257	0.125732421875	126.3687546634851	3.8621838092408707	35.905892192107885	Chromosome10_20Hz
258	0.126220703125	126.51150651316875	3.831874201972695	35.905892192107885	Chromosome10_20Hz
259	0.126708984375	126.01559701330143	3.752936001744612	35.905892192107885	Chromosome10_20Hz
260	0.127197265625	126.3229664580776	3.8098961725022598	35.905892192107885	Chromosome10_20Hz
261	0.127685546875	125.7238074836536	3.740378863143539	35.905892192107885	Chromosome10_20Hz
262	0.128173828125	126.68809386737759	3.6808195006815594	35.905892192107885	Chromosome10_20Hz
263	0.128662109375	126.01083463437307	3.752100461581641	35.905892192107885	Chromosome10_20Hz
264	0.129150390625	125.8607233909518	3.769830876431347	35.905892192107885	Chromosome10_20Hz
265	0.129638671875	126.24707323286596	3.7301585689904773	35.905892192107885	Chromosome10_20Hz
266	0.130126953125	126.30603588450738	3.8134699474061313	35.905892192107885	Chromosome10_20Hz
267	0.130615234375	126.38572318517849	3.7611993387097673	35.905892192107885	Chromosome10_20Hz
268	0.131103515625	126.00945575431729	3.8679375818262627	35.905892192107885	Chromosome10_20Hz
269	0.131591796875	125.93734267797232	3.7507180909784403	35.905892192107885	Chromosome10_20Hz
270	0.132080078125	125.89083025289786	3.7788580876098306	35.905892192107885	Chromosome10_20Hz
271	0.132568359375	126.073196037822	3.764468659518277	35.905892192107885	Chromosome10_20Hz
272	0.133056640625	126.49690919653044	3.7696589544791785	35.905892192107885	Chromosome10_20Hz
273	0.133544921875	125.76051083469038	3.7596409592496847	35.905892192107885	Chromosome10_20Hz
274	0.134033203125	125.87913036757006	3.819970691183417	35.905892192107885	Chromosome10_20Hz
275	0.134521484375	125.97181648466625	3.8968106332565187	35.905892192107885	Chromosome10_20Hz
276	0.135009765625	126.0641414314213	3.806069844461478	35.905892192107885	Chromosome10_20Hz
277	0.135498046875	125.8109394323895	3.8105658058803744	35.905892192107885	Chromosome10_20Hz
278	0.135986328125	125.71732704950263	3.7812252825847095	35.905892192107885	Chromosome10_20Hz
279	0.136474609375	125.73514535125499	3.6819368620276793	35.905892192107885	Chromosome10_20Hz
280	0.136962890625	126.12481882242992	3.743439497908413	35.905892192107885	Chromosome10_20Hz
281	0.137451171875	125.83442685215677	3.8131503017080837	35.905892192107885	Chromosome10_20Hz
282	0.137939453125	126.39041618904282	3.882138241828762	35.905892192107885	Chromosome10_20Hz
283	0.138427734375	126.03412185015851	3.8965020145541187	35.905892192107885	Chromosome10_20Hz
284	0.138916015625	126.01833252033884	3.72483895370898	35.905892192107885	Chromosome10_20Hz
285	0.139404296875	125.91232771729788	3.709840461129725	35.905892192107885	Chromosome10_20Hz
286	0.139892578125	125.57563903676686	3.7077520006910643	35.905892192107885	Chromosome10_20Hz
287	0.140380859375	126.22240581068257	3.7990877019582943	35.905892192107885	Chromosome10_20Hz
288	0.140869140625	125.57143913744659	3.7638992211770543	35.905892192107885	Chromosome10_20Hz
289	0.141357421875	125.90832746931686	3.8751068525689347	35.905892192107885	Chromosome10_20Hz
290	0.141845703125	126.13258201367228	3.8999914735455987	35.905892192107885	Chromosome10_20Hz
291	0.142333984375	125.44266280782398	3.7600235404450575	35.905892192107885	Chromosome10_20Hz
292	0.142822265625	125.56417122447574	3.884019428301101	35.905892192107885	Chromosome10_20Hz
293	0.143310546875	124.8197408292043	3.8046847927513108	35.905892192107885	Chromosome10_20Hz
294	0.143798828125	125.1483002480544	3.8580279766400714	35.905892192107885	Chromosome10_20Hz
295	0.144287109375	124.70648122924284	3.8022895247311124	35.905892192107885	Chromosome10_20Hz
296	0.144775390625	124.71823276822954	3.6860580009064656	35.905892192107885	Chromosome10_20Hz
297	0.145263671875	125.4089917697277	3.798335434966366	35.905892192107885	Chromosome10_20Hz
298	0.145751953125	124.69254701000322	3.7023667150586093	35.905892192107885	Chromosome10_20Hz
299	0.146240234375	125.3140259651861	3.744608717821906	35.905892192107885	Chromosome10_20Hz
300	0.146728515625	125.26820666442332	3.88857769027677	35.905892192107885	Chromosome10_20Hz
301	0.147216796875	125.01358245815823	3.8672688567018203	35.905892192107885	Chromosome10_20Hz
302	0.147705078125	124.90375428960158	3.872376088591576	35.905892192107885	Chromosome10_20Hz
303	0.148193359375	125.19287378193515	3.7853819244173463	35.905892192107885	Chromosome10_20Hz
304	0.148681640625	125.0278160622996	3.873394995175189	35.905892192107885	Chromosome10_20Hz
305	0.149169921875	124.84002229573542	3.8892910234459723	35.905892192107885	Chromosome10_20Hz
